Parameter,Outcome,S1_400,S1_conf_400,delta_400,delta_conf_400,delta_raw_400,S1_800,S1_conf_800,delta_800,delta_conf_800,delta_raw_800,S1_1200,S1_conf_1200,delta_1200,delta_conf_1200,delta_raw_1200,S1_1600,S1_conf_1600,delta_1600,delta_conf_1600,delta_raw_1600,S1_2000,S1_conf_2000,delta_2000,delta_conf_2000,delta_raw_2000,S1_2400,S1_conf_2400,delta_2400,delta_conf_2400,delta_raw_2400,S1_2800,S1_conf_2800,delta_2800,delta_conf_2800,delta_raw_2800,S1_3200,S1_conf_3200,delta_3200,delta_conf_3200,delta_raw_3200,S1_3600,S1_conf_3600,delta_3600,delta_conf_3600,delta_raw_3600,S1_4000,S1_conf_4000,delta_4000,delta_conf_4000,delta_raw_4000
Wind offshore Costs,techUseNet 2050 PNL04_01,0.0,0.0,0.0737399454155187,0.0193344762880062,0.0737399454155187,0.0,0.0,0.0887989291402884,0.0089181361586084,0.0887989291402884,0.0,0.0,0.0849614291806715,0.0068530520780734,0.0849614291806715,0.0,0.0,0.0968251061109614,0.0085618513805564,0.0968251061109614,0.0,0.0,0.1058429710652684,0.0060032140891716,0.1058429710652684,0.0,0.0,0.1046779186022666,0.0055947079556833,0.1046779186022666,0.0,0.0,0.1167764894307172,0.004898740482036,0.1167764894307172,0.0,0.0,0.1147846738878607,0.0046918205042307,0.1147846738878607,0.0,0.0,0.1062301160964458,0.0045316323287468,0.1062301160964458,0.0,0.0,0.1077115208285482,0.0037159094116084,0.1077115208285482
Wind offshore Costs,totalCosts,0.0,0.0,0.0713558809701205,0.0230663521346404,0.0713558809701205,0.0,0.0,0.0648673615431475,0.0209607020873171,0.0648673615431475,0.0,0.0,0.083095941390189,0.013773613269781,0.083095941390189,0.0,0.0,0.09585921450573,0.0140166021966463,0.09585921450573,0.0,0.0,0.087653552288705,0.0116814280360516,0.087653552288705,0.0,0.0,0.0813197735480495,0.0099444602609314,0.0813197735480495,0.0,0.0,0.0886532164289874,0.0098741967689627,0.0886532164289874,0.0,0.0,0.0642546402099587,0.0110445890903952,0.0642546402099587,0.0,0.0,0.0765185408115337,0.009589828791124,0.0765185408115337,0.0,0.0,0.0778347329554753,0.0092236103889576,0.0778347329554753
Wind offshore Potential,BioEnergy Imports 2050,0.0,0.0,0.1040037012284945,0.0288063260982285,0.1040037012284945,0.0,0.0,0.0546344655321277,0.0169310591711198,0.0546344655321277,0.0,0.0,0.0611948813289263,0.0156385712393727,0.0611948813289263,0.0,0.0,0.0841017126547,0.0131770167717793,0.0841017126547,0.0,0.0,0.0661240225317859,0.010768369752828,0.0661240225317859,0.0,0.0,0.0783020061933859,0.0115872418843849,0.0783020061933859,0.0,0.0,0.0764416997167612,0.0094867125741337,0.0764416997167612,0.0,0.0,0.0739003765393309,0.0088363998349377,0.0739003765393309,0.0,0.0,0.0669995294608764,0.0067361781218626,0.0669995294608764,0.0,0.0,0.0502829369279163,0.0078135621813498,0.0502829369279163
Wind offshore Potential,BioFuel Imports 2050,0.0,0.0,0.0843719640763647,0.0211635280255429,0.0843719640763647,0.0,0.0,0.0644026639242873,0.0096108162414615,0.0644026639242873,0.0,0.0,0.0651206239822695,0.0073760013334931,0.0651206239822695,0.0,0.0,0.0713417966064106,0.0085948992942178,0.0713417966064106,0.0,0.0,0.070673260429489,0.0064248223169475,0.070673260429489,0.0,0.0,0.0805907566583111,0.0063077044091316,0.0805907566583111,0.0,0.0,0.0909527652706706,0.0063182197595885,0.0909527652706706,0.0,0.0,0.080344108742622,0.0048865446979555,0.080344108742622,0.0,0.0,0.0753243000783643,0.0048120528494018,0.0753243000783643,0.0,0.0,0.0708894679954481,0.0043509069795826,0.0708894679954481
Wind offshore Potential,BioFuel Production 2050,0.0,0.0,0.0987412721438938,0.0251334509981448,0.0987412721438938,0.0,0.0,0.0639633233074983,0.0181701670198128,0.0639633233074983,0.0,0.0,0.056523543764283,0.0134708981397143,0.056523543764283,0.0,0.0,0.0729828842208263,0.0101595413796847,0.0729828842208263,0.0,0.0,0.0767386363432441,0.0132496537998178,0.0767386363432441,0.0,0.0,0.0601938969522291,0.0092804983699211,0.0601938969522291,0.0,0.0,0.0690653219116004,0.0101963217814029,0.0690653219116004,0.0,0.0,0.0645877274007074,0.0101762313661014,0.0645877274007074,0.0,0.0,0.0747166463330776,0.0078469744945875,0.0747166463330776,0.0,0.0,0.0542442287354623,0.007796547725203,0.0542442287354623
Wind offshore Potential,Biomass Imports 2050,0.0,0.0,0.0275677608675319,0.0257752038174614,0.0275677608675319,0.0,0.0,0.0446026414980063,0.0192661589122997,0.0446026414980063,0.0,0.0,0.0555598608188697,0.0141779991705335,0.0555598608188697,0.0,0.0,0.0714821344086569,0.0110782412734321,0.0714821344086569,0.0,0.0,0.07742607709161,0.0113901987927581,0.07742607709161,0.0,0.0,0.0726096493670476,0.0083606488602105,0.0726096493670476,0.0,0.0,0.0609825039415445,0.0085396479623505,0.0609825039415445,0.0,0.0,0.0423273297948542,0.0089587030472453,0.0423273297948542,0.0,0.0,0.0673635758973485,0.0078548255494453,0.0673635758973485,0.0,0.0,0.0706154071291767,0.0072148136250962,0.0706154071291767
Wind offshore Potential,CO2 Storage 2050,0.0,0.0,0.1248421010577005,0.0218036490324987,0.1248421010577005,0.0,0.0,0.0626100681538416,0.0122070440317187,0.0626100681538416,0.0,0.0,0.0137042888514732,0.0165790645373063,0.0137042888514732,0.0,0.0,0.0698948572128177,0.0120847915471368,0.0698948572128177,0.0,0.0,0.0540650635480129,0.009175939881606,0.0540650635480129,0.0,0.0,0.0687513386707888,0.009651115059218,0.0687513386707888,0.0,0.0,0.0601372975052479,0.0101140728312998,0.0601372975052479,0.0,0.0,0.0533277341926772,0.0094193984432699,0.0533277341926772,0.0,0.0,0.0655775107786278,0.0090859870595112,0.0655775107786278,0.0,0.0,0.0505647138066205,0.0071952228588048,0.0505647138066205
Wind offshore Potential,CO2_Price 2050,0.0,0.0,0.0828658377747805,0.0297763312940148,0.0828658377747805,0.0,0.0,0.0724835384645231,0.019381578982559,0.0724835384645231,0.0,0.0,0.0241685281311327,0.1021333968669079,0.0241685281311327,0.0,0.0,0.1594813422606344,0.0821267787166179,0.1594813422606344,0.0,0.0,0.2565292826796503,0.0555068718506902,0.2565292826796503,0.0,0.0,0.2733230446521197,0.0357263064686584,0.2733230446521197,0.0,0.0,0.09703000573442,0.0327079234158371,0.09703000573442,0.0,0.0,0.1291665751951697,0.0353306784626322,0.1291665751951697,0.0,0.0,0.1153441507746315,0.0232626586520761,0.1153441507746315,0.0,0.0,0.1154398490172544,0.0252027977357909,0.1154398490172544
Wind offshore Potential,DR Flexibility Capacity 2050,0.0,0.0,0.0534143841406428,0.0271225432686098,0.0534143841406428,0.0,0.0,0.0505242630895283,0.0172047421708008,0.0505242630895283,0.0,0.0,0.0418401798156502,0.0186009975567148,0.0418401798156502,0.0,0.0,0.0570419001960729,0.0138290690044688,0.0570419001960729,0.0,0.0,0.0583344343442437,0.011850415118149,0.0583344343442437,0.0,0.0,0.0835818598597668,0.0108747709943677,0.0835818598597668,0.0,0.0,0.0620849403207884,0.0095348070201133,0.0620849403207884,0.0,0.0,0.0633315563614633,0.0080740634562367,0.0633315563614633,0.0,0.0,0.0728769616285742,0.0089906255529384,0.0728769616285742,0.0,0.0,0.0594073816101011,0.0088601121688981,0.0594073816101011
Wind offshore Potential,Daily Flexibility Capacity 2050,0.0,0.0,0.0182711402589582,0.026646504310341,0.0182711402589582,0.0,0.0,0.0869805388699276,0.019528479597774,0.0869805388699276,0.0,0.0,0.0502347084042382,0.0150078574573955,0.0502347084042382,0.0,0.0,0.0995717585062283,0.0136849158877,0.0995717585062283,0.0,0.0,0.0671284900757251,0.0131375967801678,0.0671284900757251,0.0,0.0,0.0677941256781127,0.0103009420789526,0.0677941256781127,0.0,0.0,0.0605026255132131,0.0087356232832441,0.0605026255132131,0.0,0.0,0.0710279111954392,0.0102970269030858,0.0710279111954392,0.0,0.0,0.0700415638468894,0.0102130857105127,0.0700415638468894,0.0,0.0,0.0800756945282872,0.0082613363449308,0.0800756945282872
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.0916165986253707,0.018574696685141,0.0916165986253707,0.0,0.0,0.0877714593009857,0.0099044675352661,0.0877714593009857,0.0,0.0,0.0908369965048954,0.0086321688645121,0.0908369965048954,0.0,0.0,0.0995166726947649,0.0058623263666377,0.0995166726947649,0.0,0.0,0.1015356205906935,0.0053568592583214,0.1015356205906935,0.0,0.0,0.1054764211721017,0.0049010775471096,0.1054764211721017,0.0,0.0,0.1145447534432051,0.0045211987073181,0.1145447534432051,0.0,0.0,0.1163463439232471,0.0042970688340808,0.1163463439232471,0.0,0.0,0.1191304333036842,0.0046438806027164,0.1191304333036842,0.0,0.0,0.1212897865457465,0.0040313333627312,0.1212897865457465
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0,0.0,0.0520123627122685,0.0204226923705139,0.0520123627122685,0.0,0.0,0.0746317408766152,0.0175264776195126,0.0746317408766152,0.0,0.0,0.0585389163917507,0.0127630016904476,0.0585389163917507,0.0,0.0,0.0464461421336166,0.0111045222587818,0.0464461421336166,0.0,0.0,0.071333788400492,0.0106531024325915,0.071333788400492,0.0,0.0,0.0666603940644838,0.0070808131712781,0.0666603940644838,0.0,0.0,0.075313692403575,0.0090541928824421,0.075313692403575,0.0,0.0,0.0648216351950116,0.0062494028535866,0.0648216351950116,0.0,0.0,0.06081512751062,0.0071034824367001,0.06081512751062,0.0,0.0,0.0779196942078565,0.0065397223378996,0.0779196942078565
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0,0.0,0.242546564702809,0.0296311005343867,0.242546564702809,0.0,0.0,0.2011409237694436,0.0221292501757571,0.2011409237694436,0.0,0.0,0.2395073848518575,0.0230775242503164,0.2395073848518575,0.0,0.0,0.2317542539172471,0.0156875511704291,0.2317542539172471,0.0,0.0,0.2580546619468212,0.0141008694825722,0.2580546619468212,0.0,0.0,0.2389026071529689,0.0132060872130847,0.2389026071529689,0.0,0.0,0.2384713638891303,0.015386883528789,0.2384713638891303,0.0,0.0,0.2229823111158129,0.0129206704237297,0.2229823111158129,0.0,0.0,0.259756196901424,0.010070485348557,0.259756196901424,0.0,0.0,0.2335507626744178,0.0106503552683723,0.2335507626744178
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0859787755689373,0.0174135207526985,0.0859787755689373,0.0,0.0,0.1090201013254737,0.0085486838601348,0.1090201013254737,0.0,0.0,0.1014027998201033,0.0058540741330586,0.1014027998201033,0.0,0.0,0.1220402982024904,0.0043385116473537,0.1220402982024904,0.0,0.0,0.1184105683879009,0.002497588386595,0.1184105683879009,0.0,0.0,0.1271259727856967,0.0020193230281128,0.1271259727856967,0.0,0.0,0.124848112153385,0.0021100802749847,0.124848112153385,0.0,0.0,0.1247224380436008,0.0014377275490379,0.1247224380436008,0.0,0.0,0.1275678207254015,0.0012482538064503,0.1275678207254015,0.0,0.0,0.1284624672700298,0.0012044967115898,0.1284624672700298
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.0,0.0,0.1215413305387888,0.0169923227661115,0.1215413305387888,0.0,0.0,0.0705166715020026,0.0082519776982223,0.0705166715020026,0.0,0.0,0.082346579406059,0.0076853407480352,0.082346579406059,0.0,0.0,0.1005767395951062,0.0049477975099061,0.1005767395951062,0.0,0.0,0.0966640812671908,0.0043629276293987,0.0966640812671908,0.0,0.0,0.1034206011429778,0.0045673917711951,0.1034206011429778,0.0,0.0,0.1132820105105967,0.0037612995756847,0.1132820105105967,0.0,0.0,0.1158631180123732,0.0033579655623073,0.1158631180123732,0.0,0.0,0.1086185903251536,0.0034674758800236,0.1086185903251536,0.0,0.0,0.1150933422123997,0.0034111606127911,0.1150933422123997
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Solar PV,0.0,0.0,0.100681506241687,0.0306724076939519,0.100681506241687,0.0,0.0,0.0675598432280034,0.0184184791807415,0.0675598432280034,0.0,0.0,0.0793116135972797,0.0145973726232927,0.0793116135972797,0.0,0.0,0.0870101440145992,0.0125835501731047,0.0870101440145992,0.0,0.0,0.0958567612599786,0.0131684325896274,0.0958567612599786,0.0,0.0,0.1242333082940821,0.0104967131996752,0.1242333082940821,0.0,0.0,0.0863984724602865,0.0104281860613251,0.0863984724602865,0.0,0.0,0.0723716093082208,0.0103570690384256,0.0723716093082208,0.0,0.0,0.0739560124436584,0.0107839773775889,0.0739560124436584,0.0,0.0,0.0693921310864355,0.0087346073896376,0.0693921310864355
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Wind offshore,0.0,0.0,0.1439883850031635,0.0275356730095636,0.1439883850031635,0.0,0.0,0.1596533557588421,0.0194264159609886,0.1596533557588421,0.0,0.0,0.1528036814603202,0.0160731743425803,0.1528036814603202,0.0,0.0,0.1535790414025529,0.0140878814937359,0.1535790414025529,0.0,0.0,0.1365341389722608,0.0145204492117375,0.1365341389722608,0.0,0.0,0.1791793183666248,0.0120333410507943,0.1791793183666248,0.0,0.0,0.178221431644017,0.0114382002042297,0.178221431644017,0.0,0.0,0.1416332811727868,0.0109459370123204,0.1416332811727868,0.0,0.0,0.1666633702427293,0.0082452633438241,0.1666633702427293,0.0,0.0,0.1542475079280002,0.0091758465861549,0.1542475079280002
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0977639247965138,0.0235950660950465,0.0977639247965138,0.0,0.0,0.0923875890559263,0.0127891877936385,0.0923875890559263,0.0,0.0,0.1355766862692627,0.0114466509084669,0.1355766862692627,0.0,0.0,0.1134800014664186,0.0097745751988778,0.1134800014664186,0.0,0.0,0.1277447339343876,0.0099209949373404,0.1277447339343876,0.0,0.0,0.13774679622574,0.0079246275176306,0.13774679622574,0.0,0.0,0.145906919322497,0.0062538622740917,0.145906919322497,0.0,0.0,0.1368759963918659,0.0068666848891889,0.1368759963918659,0.0,0.0,0.1566882444261812,0.0056411724932939,0.1566882444261812,0.0,0.0,0.1493398242701246,0.0054000276201394,0.1493398242701246
Wind offshore Potential,Flexibility Capacity 2050,0.0,0.0,0.1078103670194343,0.0261233459738242,0.1078103670194343,0.0,0.0,0.0917678328681929,0.0187653462507572,0.0917678328681929,0.0,0.0,0.0980067059682159,0.0182508890446228,0.0980067059682159,0.0,0.0,0.1228296100789022,0.014240065097141,0.1228296100789022,0.0,0.0,0.1160704452903246,0.0123700794521016,0.1160704452903246,0.0,0.0,0.116921686769243,0.0107578722848942,0.116921686769243,0.0,0.0,0.1183348623222136,0.0099635050575596,0.1183348623222136,0.0,0.0,0.1045612653077659,0.0096568355476092,0.1045612653077659,0.0,0.0,0.1023375994333993,0.0085529742339437,0.1023375994333993,0.0,0.0,0.1094652831309807,0.0091372196064331,0.1094652831309807
Wind offshore Potential,Hourly Flexibility Capacity 2050,0.0,0.0,0.1142177970631991,0.0173776243651697,0.1142177970631991,0.0,0.0,0.0735605744362569,0.0111802653042914,0.0735605744362569,0.0,0.0,0.0829427848823091,0.0113849949019022,0.0829427848823091,0.0,0.0,0.0698338362250285,0.0099247227753708,0.0698338362250285,0.0,0.0,0.0987972095969434,0.0092991466053058,0.0987972095969434,0.0,0.0,0.1090829981818486,0.0083777826784702,0.1090829981818486,0.0,0.0,0.0894979056762766,0.006801995795277,0.0894979056762766,0.0,0.0,0.0950712832467857,0.0078155908068791,0.0950712832467857,0.0,0.0,0.0760146397307748,0.0071445976768255,0.0760146397307748,0.0,0.0,0.0825878876079836,0.0064321907402282,0.0825878876079836
Wind offshore Potential,Hydrogen Imports 2050,0.0,0.0,0.1172992743078475,0.0192706360469321,0.1172992743078475,0.0,0.0,0.0882415398181135,0.0112817765141296,0.0882415398181135,0.0,0.0,0.1057181678234155,0.0087286043287064,0.1057181678234155,0.0,0.0,0.0930196510814294,0.0067229632053164,0.0930196510814294,0.0,0.0,0.1130280812136397,0.0066252076245038,0.1130280812136397,0.0,0.0,0.1194868363988786,0.0068829225206833,0.1194868363988786,0.0,0.0,0.1185142129025131,0.0053727359261114,0.1185142129025131,0.0,0.0,0.1172598870443685,0.0054935285576196,0.1172598870443685,0.0,0.0,0.1195507425066649,0.0045808528019972,0.1195507425066649,0.0,0.0,0.1167337557481993,0.0049561844526198,0.1167337557481993
Wind offshore Potential,Hydrogen Production 2050,0.0,0.0,0.0562751094544378,0.0203134418437966,0.0562751094544378,0.0,0.0,0.0610407261921225,0.016438988954297,0.0610407261921225,0.0,0.0,0.0769359814003733,0.0115446610133769,0.0769359814003733,0.0,0.0,0.0647615377258004,0.0074401172345178,0.0647615377258004,0.0,0.0,0.070234120402757,0.0075933856246106,0.070234120402757,0.0,0.0,0.092176344532796,0.007487881289691,0.092176344532796,0.0,0.0,0.0709652260971347,0.0074551673046499,0.0709652260971347,0.0,0.0,0.08783506532405,0.0062942445740042,0.08783506532405,0.0,0.0,0.0821619975187853,0.0058320156197919,0.0821619975187853,0.0,0.0,0.0927063975737678,0.0063930347413357,0.0927063975737678
Wind offshore Potential,Methanol Production 2050,0.0,0.0,0.0770236198642426,0.0179862554283662,0.0770236198642426,0.0,0.0,0.0676244011724231,0.0096031136113933,0.0676244011724231,0.0,0.0,0.095418723753827,0.0075061840468832,0.095418723753827,0.0,0.0,0.0842497259538756,0.0070978263963132,0.0842497259538756,0.0,0.0,0.0898174750981064,0.0065404920389744,0.0898174750981064,0.0,0.0,0.0941075948762327,0.0053683734708025,0.0941075948762327,0.0,0.0,0.0998906840016548,0.0058347793868952,0.0998906840016548,0.0,0.0,0.0922247213657745,0.0053287672820678,0.0922247213657745,0.0,0.0,0.1063956551942792,0.005414201837638,0.1063956551942792,0.0,0.0,0.0921847194387223,0.0041536600267345,0.0921847194387223
Wind offshore Potential,Shedding Flexibility Capacity 2050,0.0,0.0,0.0504508932914729,0.021416532682405,0.0504508932914729,0.0,0.0,0.0600679663077914,0.0163566672781141,0.0600679663077914,0.0,0.0,0.0742104445408425,0.0115174687516917,0.0742104445408425,0.0,0.0,0.0584187336018118,0.0101710460012496,0.0584187336018118,0.0,0.0,0.087854371556859,0.0096392233224064,0.087854371556859,0.0,0.0,0.0836581416657128,0.0095107613019292,0.0836581416657128,0.0,0.0,0.0824362825362353,0.0080429707703093,0.0824362825362353,0.0,0.0,0.0845261521775812,0.0062217664668882,0.0845261521775812,0.0,0.0,0.0897305261311462,0.0071060151642261,0.0897305261311462,0.0,0.0,0.0875696929702822,0.0061303259411092,0.0875696929702822
Wind offshore Potential,Storage Flexibility Capacity 2050,0.0,0.0,0.0766199248747362,0.0254737017358112,0.0766199248747362,0.0,0.0,0.0771487960383132,0.0193454155197957,0.0771487960383132,0.0,0.0,0.0827347332057764,0.0152440470279901,0.0827347332057764,0.0,0.0,0.1054582770018044,0.0127232435681636,0.1054582770018044,0.0,0.0,0.0846135927563635,0.0114113536723377,0.0846135927563635,0.0,0.0,0.0644326455944457,0.0108124412386672,0.0644326455944457,0.0,0.0,0.0778646961740325,0.0109328535957083,0.0778646961740325,0.0,0.0,0.0702862911297221,0.0102422102872565,0.0702862911297221,0.0,0.0,0.0558655188301389,0.0090616346921639,0.0558655188301389,0.0,0.0,0.0612829559941477,0.0089844122148669,0.0612829559941477
Wind offshore Potential,SynFuel Production 2050,0.0,0.0,0.0551369964357281,0.0167948914038703,0.0551369964357281,0.0,0.0,0.0714974583194767,0.0085341337525403,0.0714974583194767,0.0,0.0,0.06713120264242,0.0105442162997327,0.06713120264242,0.0,0.0,0.0767487949612919,0.0080299583306047,0.0767487949612919,0.0,0.0,0.0774848075579155,0.0066237837490948,0.0774848075579155,0.0,0.0,0.0848792740358735,0.0060900125569025,0.0848792740358735,0.0,0.0,0.0954353420383679,0.0056196688404013,0.0954353420383679,0.0,0.0,0.0772537534857814,0.0052989330484175,0.0772537534857814,0.0,0.0,0.0873655038504358,0.0052387897873491,0.0873655038504358,0.0,0.0,0.0819925808566015,0.0047686023442531,0.0819925808566015
Wind offshore Potential,Weekly Flexibility Capacity 2050,0.0,0.0,0.108309060327861,0.0229408576626927,0.108309060327861,0.0,0.0,0.1144321769216079,0.0147723870010495,0.1144321769216079,0.0,0.0,0.1238444189740745,0.0138610173269498,0.1238444189740745,0.0,0.0,0.1186550907159851,0.0122826062753537,0.1186550907159851,0.0,0.0,0.1019993964573877,0.0098802805775969,0.1019993964573877,0.0,0.0,0.1258966048842901,0.008516589907797,0.1258966048842901,0.0,0.0,0.1085483248857158,0.0087689837398916,0.1085483248857158,0.0,0.0,0.1351457703821615,0.0089901614825967,0.1351457703821615,0.0,0.0,0.1154279376481649,0.0082539586314225,0.1154279376481649,0.0,0.0,0.1138223470242253,0.0068361576893377,0.1138223470242253
Wind offshore Potential,comPrices 2050 Ammonia,0.0,0.0,0.1376591243680363,0.027916814043432,0.1376591243680363,0.0,0.0,0.0970060812505188,0.0166151265258099,0.0970060812505188,0.0,0.0,0.4202004198035196,0.2230150994248543,0.4202004198035196,0.0,0.0,0.0850174572364248,0.0245368662560137,0.0850174572364248,0.0,0.0,0.0813116939155194,0.0105235294867075,0.0813116939155194,0.0,0.0,0.2128190037574544,0.16092349732244,0.2128190037574544,0.0,0.0,0.1479060474384588,0.1118865351336553,0.1479060474384588,0.0,0.0,0.1021186873348624,0.0096600841500517,0.1021186873348624,0.0,0.0,0.2183083759127634,0.0958788346506504,0.2183083759127634,0.0,0.0,0.349350372404543,0.0752443338063379,0.349350372404543
Wind offshore Potential,comPrices 2050 Bio Kerosene,0.0,0.0,0.0725458477500076,0.0278651608077349,0.0725458477500076,0.0,0.0,0.0807470742260323,0.0167703942639979,0.0807470742260323,0.0,0.0,0.0287622888628649,0.165032702150714,-0.0287622888628649,0.0,0.0,0.0691395401036619,0.0137676648580441,0.0691395401036619,0.0,0.0,0.0662176981854368,0.0114225297682412,0.0662176981854368,0.0,0.0,0.0743358186668235,0.0088900328227918,0.0743358186668235,0.0,0.0,0.1867783889323439,0.072902681284299,0.1867783889323439,0.0,0.0,0.0529929835524527,0.064688496616146,0.0529929835524527,0.0,0.0,0.1390227148686967,0.0558813571020513,0.1390227148686967,0.0,0.0,0.0992569899380179,0.0548543481369171,0.0992569899380179
Wind offshore Potential,comPrices 2050 Methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,comPrices 2050 Syn Kerosene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,techStocks 2050 EPB01_02,0.0,0.0,0.0537134444673021,0.0261515371479266,0.0537134444673021,0.0,0.0,0.0526228996174797,0.017160830613136,0.0526228996174797,0.0,0.0,0.059658276487146,0.0133573899342831,0.059658276487146,0.0,0.0,0.063323782985249,0.0118627787969246,0.063323782985249,0.0,0.0,0.0835687779157717,0.0109422710646289,0.0835687779157717,0.0,0.0,0.06454070008247,0.0112746176680423,0.06454070008247,0.0,0.0,0.076362387166201,0.0096657204844541,0.076362387166201,0.0,0.0,0.0490693531741314,0.0088228284037829,0.0490693531741314,0.0,0.0,0.0567506610522675,0.0071832128238165,0.0567506610522675,0.0,0.0,0.059636466530777,0.0081642466561697,0.059636466530777
Wind offshore Potential,techStocks 2050 Hyd03_01,0.0,0.0,0.0789293198587235,0.027977705391566,0.0789293198587235,0.0,0.0,0.0647363592895244,0.0172493152015637,0.0647363592895244,0.0,0.0,0.0420745720753146,0.0146746563274252,0.0420745720753146,0.0,0.0,0.0595049628539506,0.0127537808121733,0.0595049628539506,0.0,0.0,0.051761384799756,0.011738103108569,0.051761384799756,0.0,0.0,0.0458138842560145,0.009768021680145,0.0458138842560145,0.0,0.0,0.0668198928734012,0.0071827122348403,0.0668198928734012,0.0,0.0,0.0592581597128939,0.0091100736755834,0.0592581597128939,0.0,0.0,0.0552001734077516,0.0077543929177227,0.0552001734077516,0.0,0.0,0.0377351791694296,0.0080189826083471,0.0377351791694296
