kpi,parameter,delta,ci_lo,ci_hi
flex_ev_smart_use,Ammonia Import Price,0.034494843980722556,0.04528016658418393,0.05429703953620835
flex_ev_smart_use,CCS potential,0.03361381790462875,0.04519812224982913,0.055692010820948906
flex_ev_smart_use,Flexibility Costs,0.039224069974155076,0.04804022752199242,0.05719183284901492
flex_ev_smart_use,LNG Price,0.03401242222078004,0.04620433574255581,0.05468953906076935
flex_ev_smart_use,Electricity Trade Price,0.032632785390710836,0.04418239440644676,0.05466430021363373
flex_ev_smart_use,Weather Conditions,0.034314358949530624,0.04558469421465972,0.05533495634091751
flex_ev_smart_use,Electricity Trade Ratio,0.03778159916783764,0.047304678400759796,0.054983748438451885
flex_ev_smart_use,Electricity Trade Volume,0.036608617159779686,0.04790929331997247,0.05633556394349532
flex_ev_smart_use,WACC,0.03585157576059257,0.044147149553309215,0.05552525373721506
flex_ev_smart_use,Bunker Emission Reduction,0.03644185980158141,0.04823292007634462,0.05646070035396399
flex_ev_smart_use,End-of-Life Emission Reduction,0.03320529262002323,0.04544480020137494,0.053913760667508914
battery_capacity,CO2 Cap,0.024038974487001687,0.02877268239273342,0.0384178843199012
battery_capacity,Buildings demand,0.026010309695890643,0.030018450316130013,0.0409653074584102
battery_capacity,Steel Production,0.026195835812149793,0.031211885179587662,0.04016321344346701
battery_capacity,Chemical Production,0.028450552735190173,0.03268793043053197,0.04040267397510169
battery_capacity,Passenger Cars,0.6224294659007104,0.6203740916602029,0.6239142347540348
battery_capacity,Bunker aviation,0.0224356492524414,0.028600918505289126,0.038167757390668015
battery_capacity,Bunker navigation,0.021141166761145247,0.027813237461920198,0.03646454779229779
battery_capacity,Agriculture neGHG CH4,0.024894834027389182,0.02900988838437034,0.038644410427637506
battery_capacity,Agriculture neGHG N2O,0.025988533908586447,0.029669092159427292,0.038582846021195286
battery_capacity,Wind offshore Costs,0.027378895467531538,0.031148625357820273,0.03984506660827609
battery_capacity,Wind offshore Potential,0.024252275735052314,0.030190542111722334,0.03902540634826089
battery_capacity,Solar PV Costs,0.025769941332542262,0.03064323163156331,0.041121953784993406
battery_capacity,Solar PV Potential,0.02389771472293724,0.030123494946636086,0.039173532175909506
battery_capacity,Nuclear Costs,0.021551291453354562,0.027588959535019265,0.03800267835463007
battery_capacity,Nuclear Potential,0.030233889082799947,0.03181890890072866,0.04044437371495823
battery_capacity,Hydrogen Import Potential,0.02383078235774867,0.030550953668556327,0.038814727652766536
battery_capacity,Hydrogen Import Price,0.02795670320076927,0.03124601164463954,0.041173255415069235
battery_capacity,Biomass Import Potential,0.025417439247893456,0.0300569726835747,0.039296887908776695
battery_capacity,Biomass Import Price,0.02652342390862114,0.0304859154557024,0.04145052570891131
battery_capacity,Ammonia Import Potential,0.02516183407016,0.029500961460789784,0.03954550308429459
battery_capacity,Ammonia Import Price,0.027567399841861417,0.030355522500426946,0.039728388153536465
battery_capacity,CCS potential,0.02360288944758116,0.028448272107886086,0.03765220145994408
battery_capacity,Flexibility Costs,0.023031694098905243,0.029148447175359738,0.03860894447923904
battery_capacity,LNG Price,0.019934372568897993,0.02861157858380542,0.037317545803050245
battery_capacity,Electricity Trade Price,0.02430293084994134,0.02955636017516986,0.03937184154455486
battery_capacity,Weather Conditions,0.023793763658743555,0.02986781351930299,0.038465851829626224
battery_capacity,Electricity Trade Ratio,0.024277864327439037,0.029930442403917498,0.04090744122566423
battery_capacity,Electricity Trade Volume,0.025305143743343285,0.031150656865764768,0.03832953656194869
battery_capacity,WACC,0.02888194171358098,0.0314618286996308,0.04091304577099941
battery_capacity,Bunker Emission Reduction,0.026054277974474356,0.030680299265003357,0.04056086787173156
battery_capacity,End-of-Life Emission Reduction,0.019821902089149468,0.027567569505642327,0.03608598772896349
battery_use,CO2 Cap,0.030766692022970644,0.03872804624707057,0.04859555482680612
battery_use,Buildings demand,0.03132474480559621,0.04160356373934639,0.05126319623368524
battery_use,Steel Production,0.03209217628229797,0.04136806673524188,0.05065009136471292
battery_use,Chemical Production,0.035302921480609886,0.04175320689756436,0.053256432666170334
battery_use,Passenger Cars,0.7096817933366497,0.7069987505176475,0.712090144155728
battery_use,Bunker aviation,0.031122909120077723,0.04028284648366584,0.049707032497001244
battery_use,Bunker navigation,0.030693270003491657,0.04013087951439897,0.04728405739394556
battery_use,Agriculture neGHG CH4,0.03119525695824294,0.0390533081605128,0.04871887018039474
battery_use,Agriculture neGHG N2O,0.031309806988979554,0.040145348416029444,0.047358304574070906
battery_use,Wind offshore Costs,0.03479361010819195,0.043208496556905736,0.05311443884383139
battery_use,Wind offshore Potential,0.032851936737946785,0.0409640577546114,0.04947918278258768
battery_use,Solar PV Costs,0.03316145165867815,0.04153990268934015,0.05161680035057157
battery_use,Solar PV Potential,0.03156284429059413,0.04043504021468065,0.050638958259917856
battery_use,Nuclear Costs,0.028532758364483823,0.03812949788534753,0.04813043006953763
battery_use,Nuclear Potential,0.03634598592789979,0.04096973006668632,0.05074992155747544
battery_use,Hydrogen Import Potential,0.03101318038166785,0.0384756467385435,0.04883579470126109
battery_use,Hydrogen Import Price,0.03536563733018318,0.042617038732276076,0.05175971174170308
battery_use,Biomass Import Potential,0.03506486608984673,0.04263709142160603,0.05261754975411158
battery_use,Biomass Import Price,0.03364299070673046,0.04055982415082619,0.05091502557517274
battery_use,Ammonia Import Potential,0.030599357534620335,0.04106549900603979,0.049084797282850784
battery_use,Ammonia Import Price,0.03253546236105753,0.04009099953986023,0.04984663682741983
battery_use,CCS potential,0.03213255811609151,0.04076705554175276,0.04985673503178353
battery_use,Flexibility Costs,0.03222829234187417,0.041050916753210404,0.048278505275475475
battery_use,LNG Price,0.02804100413599154,0.038427246314228065,0.04734276044039106
battery_use,Electricity Trade Price,0.030959380128448448,0.03982596286166818,0.048909243490726444
battery_use,Weather Conditions,0.030160782814073177,0.03936754280660774,0.04961223866003111
battery_use,Electricity Trade Ratio,0.03374031918637766,0.04130649056208248,0.05016748206325035
battery_use,Electricity Trade Volume,0.03167117437704268,0.03935419902101973,0.05076091085227135
battery_use,WACC,0.03299350716466156,0.04128139406756436,0.049635297373759955
battery_use,Bunker Emission Reduction,0.033407109963643544,0.04221530478740042,0.04964474666595163
battery_use,End-of-Life Emission Reduction,0.027934954561569112,0.03844404754431604,0.04604750753969487
grid_storage_capacity,CO2 Cap,0.0034665307090483983,0.003224473171352997,0.004525385995187612
grid_storage_capacity,Buildings demand,0.003289700642742998,0.003094929523868493,0.004377462957603061
grid_storage_capacity,Steel Production,0.0031682823640666806,0.0030685797063414845,0.004192471591479056
grid_storage_capacity,Chemical Production,0.0032789345917416794,0.003037304301312687,0.004348882533231671
grid_storage_capacity,Passenger Cars,0.002979468062890452,0.0030083589069328388,0.0041461156355477105
grid_storage_capacity,Bunker aviation,0.0031279044957454485,0.002991422130885607,0.004220110830503942
grid_storage_capacity,Bunker navigation,0.003132157528187,0.00308945578852606,0.004255006156360082
grid_storage_capacity,Agriculture neGHG CH4,0.0032551531173516707,0.003077364257303751,0.004407502440980057
grid_storage_capacity,Agriculture neGHG N2O,0.003133801366030527,0.003055756051835452,0.004401931023947351
grid_storage_capacity,Wind offshore Costs,0.0030489561991652574,0.0030267390703958875,0.0040780860612154345
grid_storage_capacity,Wind offshore Potential,0.003488361109655582,0.0033397443538970666,0.004490766753987404
grid_storage_capacity,Solar PV Costs,0.003162222583532692,0.0030547833451906176,0.004173878131646774
grid_storage_capacity,Solar PV Potential,0.003103061913240235,0.0030516115317781745,0.0041813941058421065
grid_storage_capacity,Nuclear Costs,0.003135544423224359,0.0029757776527403524,0.00421361220996324
grid_storage_capacity,Nuclear Potential,0.0033656724079837116,0.00316136457785843,0.004427992064753167
grid_storage_capacity,Hydrogen Import Potential,0.0037696885071457366,0.0033093568821156395,0.004795571936422522
grid_storage_capacity,Hydrogen Import Price,0.0028591054204535624,0.0029570883637154467,0.004128772901607738
grid_storage_capacity,Biomass Import Potential,0.003298973285011308,0.0030088056068250193,0.004322083780604801
grid_storage_capacity,Biomass Import Price,0.0032684008092719718,0.0030994745676700564,0.004397313677046105
grid_storage_capacity,Ammonia Import Potential,0.0041377205060883935,0.0037772956318923956,0.005183283094141327
grid_storage_capacity,Ammonia Import Price,0.0032807893433889584,0.0030925036714121506,0.004413960931729971
grid_storage_capacity,CCS potential,0.003907083982372249,0.0034854287319071725,0.004988027593988405
grid_storage_capacity,Flexibility Costs,0.0031789957899014086,0.0030076135280802316,0.004390108128440424
grid_storage_capacity,LNG Price,0.002894006108255074,0.0029406368000064412,0.003967787423134124
grid_storage_capacity,Electricity Trade Price,0.0032450360481927265,0.003167288288374267,0.004577016001989698
grid_storage_capacity,Weather Conditions,0.0034940167922644844,0.003095145510428762,0.004450582039417179
grid_storage_capacity,Electricity Trade Ratio,0.0037141559199749172,0.0033721704095024934,0.004719818244497301
grid_storage_capacity,Electricity Trade Volume,0.0034304462016236438,0.003123534819897989,0.004490302707325801
grid_storage_capacity,WACC,0.0030160413184391888,0.002988686241208188,0.004116954168161796
grid_storage_capacity,Bunker Emission Reduction,0.003260369807733213,0.003078308669173491,0.004560439427009925
grid_storage_capacity,End-of-Life Emission Reduction,0.003215402812847707,0.003141420416035831,0.004321357720345966
flex_capacity_installed,CO2 Cap,0.059912622926318396,0.06527640452887294,0.07689490483181155
flex_capacity_installed,Buildings demand,0.18166925790212243,0.17896439640160067,0.19113552429826017
flex_capacity_installed,Steel Production,0.03733091658272691,0.049160116630192485,0.05815090194998727
flex_capacity_installed,Chemical Production,0.04897864959277409,0.05702356031257852,0.06651383343269336
flex_capacity_installed,Passenger Cars,0.05868909534099755,0.0632551322653169,0.07521016475344457
flex_capacity_installed,Bunker aviation,0.04192946193441679,0.051914143824108805,0.06050499097573583
flex_capacity_installed,Bunker navigation,0.06359787453017747,0.06949019068655406,0.07971042076061928
flex_capacity_installed,Agriculture neGHG CH4,0.039894681711473104,0.05074499589025255,0.060199022169731276
flex_capacity_installed,Agriculture neGHG N2O,0.035796188237207135,0.04739820666439751,0.057162349501750656
flex_capacity_installed,Wind offshore Costs,0.04704756263492328,0.056181386317883046,0.06585250858567362
flex_capacity_installed,Wind offshore Potential,0.04013921761801949,0.049090192645302164,0.059210844745853024
flex_capacity_installed,Solar PV Costs,0.038347496291118985,0.04990722238146964,0.0571104918579993
flex_capacity_installed,Solar PV Potential,0.032494094276209605,0.04492079538504968,0.05454523889552327
flex_capacity_installed,Nuclear Costs,0.039552268680216635,0.049087014184135365,0.059545794298568135
flex_capacity_installed,Nuclear Potential,0.03218933574023533,0.04536212306341584,0.05425626665987479
flex_capacity_installed,Hydrogen Import Potential,0.0524522434613548,0.05932638827746656,0.07029347909636917
flex_capacity_installed,Hydrogen Import Price,0.06226037832258097,0.06596009544370102,0.07836479030598992
flex_capacity_installed,Biomass Import Potential,0.06608568887555427,0.06794795776190404,0.08090582046842316
flex_capacity_installed,Biomass Import Price,0.09965587647727965,0.10010144662894395,0.1141837847322589
flex_capacity_installed,Ammonia Import Potential,0.10045820559307474,0.10238899880591537,0.11522761288875555
flex_capacity_installed,Ammonia Import Price,0.0905667236285108,0.09269972231361967,0.10416565624152856
flex_capacity_installed,CCS potential,0.10729655083907992,0.10688085046035364,0.12000870733393257
flex_capacity_installed,Flexibility Costs,0.03766239041635321,0.04802819100931445,0.057467030261938716
flex_capacity_installed,LNG Price,0.042933840476741716,0.05209495667227826,0.06224783226792149
flex_capacity_installed,Electricity Trade Price,0.037750261316273875,0.04795117611646463,0.05847742305978685
flex_capacity_installed,Weather Conditions,0.14193338852848536,0.14079940568157742,0.15486648809008244
flex_capacity_installed,Electricity Trade Ratio,0.14782885357050088,0.14413997641771487,0.15798721657863937
flex_capacity_installed,Electricity Trade Volume,0.04794226250384878,0.0541774924412513,0.06488529715004443
flex_capacity_installed,WACC,0.11879805814570833,0.11709063532255458,0.13008452864122005
flex_capacity_installed,Bunker Emission Reduction,0.04572459598093628,0.05511585822338337,0.06469530480573009
flex_capacity_installed,End-of-Life Emission Reduction,0.05247688961673119,0.05909582172262014,0.0701769116440347
biofuel_imports,CO2 Cap,0.041021305393181974,0.04759772693162863,0.05755557435772005
biofuel_imports,Buildings demand,0.03348481167856342,0.0411785451631752,0.049034591661953494
biofuel_imports,Steel Production,0.028190974828784254,0.03687303239118994,0.04479830326432561
biofuel_imports,Chemical Production,0.15505237056570828,0.1532693839450067,0.16397333361284178
biofuel_imports,Passenger Cars,0.03454197607574679,0.040089461319518016,0.052385222990655005
biofuel_imports,Bunker aviation,0.03136590352706672,0.03869347046067288,0.04902940984187129
biofuel_imports,Bunker navigation,0.05373705455798062,0.055485606687425394,0.06520150511869091
biofuel_imports,Agriculture neGHG CH4,0.03335027570337998,0.04167449194983509,0.050646786777244976
biofuel_imports,Agriculture neGHG N2O,0.028594481966427943,0.03661628489945002,0.04527304886916184
biofuel_imports,Wind offshore Costs,0.03472819311925935,0.040356966026085794,0.05053821897248428
biofuel_imports,Wind offshore Potential,0.024983701792360084,0.034580631161949954,0.044227990769676616
biofuel_imports,Solar PV Costs,0.026898073523260544,0.03616715949560342,0.04483427007659672
biofuel_imports,Solar PV Potential,0.029023272377592627,0.03737866132147412,0.04678465242841507
biofuel_imports,Nuclear Costs,0.0351037163421888,0.041458380869623175,0.0507520433676455
biofuel_imports,Nuclear Potential,0.03409179749732548,0.039773347682551696,0.049882217790984354
biofuel_imports,Hydrogen Import Potential,0.030543785149358852,0.03815719658416488,0.04837276459225234
biofuel_imports,Hydrogen Import Price,0.056214261066752196,0.05972743400063884,0.06919962301843342
biofuel_imports,Biomass Import Potential,0.048075096994649916,0.0518518953425591,0.0633193032165351
biofuel_imports,Biomass Import Price,0.11308418323544224,0.11254745255521305,0.12550563951635188
biofuel_imports,Ammonia Import Potential,0.08165644347045851,0.08152372404028893,0.09146675114295166
biofuel_imports,Ammonia Import Price,0.11367157299293729,0.11106629893022298,0.12343054854491779
biofuel_imports,CCS potential,0.11642760840436067,0.11330449846197221,0.12531143643944367
biofuel_imports,Flexibility Costs,0.03413506384768212,0.03821496221718681,0.04804418520507936
biofuel_imports,LNG Price,0.029224173339075708,0.037800070063908335,0.04657503320384285
biofuel_imports,Electricity Trade Price,0.03485978839801449,0.040072498056388836,0.05044532202365831
biofuel_imports,Weather Conditions,0.042489587993108584,0.04668187993060982,0.05560933047880092
biofuel_imports,Electricity Trade Ratio,0.06280255458060308,0.06386731756939958,0.07485375279230255
biofuel_imports,Electricity Trade Volume,0.058363562314424314,0.05981932338912408,0.07182032081757192
biofuel_imports,WACC,0.06610538292759124,0.0674015998128538,0.07861342186145727
biofuel_imports,Bunker Emission Reduction,0.041392445854440296,0.04322139056362487,0.05516342524229036
biofuel_imports,End-of-Life Emission Reduction,0.296448657915824,0.2942285571478469,0.30339532881632836
h2_imports,CO2 Cap,0.04926658914305142,0.05645351676316526,0.06587760336765455
h2_imports,Buildings demand,0.04687640816680602,0.054937695842626894,0.06515532728513362
h2_imports,Steel Production,0.037082089656623386,0.04660239494421944,0.05622631663914663
h2_imports,Chemical Production,0.04450555692029176,0.05301429309076415,0.06260588884244908
h2_imports,Passenger Cars,0.03465165814505954,0.04671795627804676,0.05379571591054894
h2_imports,Bunker aviation,0.040136114880380394,0.04820839038061009,0.057312767598797366
h2_imports,Bunker navigation,0.051536404064857204,0.060091481685830936,0.06985894145723882
h2_imports,Agriculture neGHG CH4,0.03872001591368282,0.048337429863899155,0.05743908647703206
h2_imports,Agriculture neGHG N2O,0.03447873410510522,0.0446062242140831,0.05455841908490515
h2_imports,Wind offshore Costs,0.040205608476013725,0.04975277249200077,0.060163481944338015
h2_imports,Wind offshore Potential,0.03492619046632938,0.047452017906707764,0.056925357316331006
h2_imports,Solar PV Costs,0.036471078290922165,0.04841858181551298,0.05697552270023283
h2_imports,Solar PV Potential,0.037776208557268084,0.046999754511215165,0.058156489241024414
h2_imports,Nuclear Costs,0.03723446805175794,0.048021958606802945,0.05707218801784536
h2_imports,Nuclear Potential,0.03535405051623751,0.04663495589586062,0.0551352599155429
h2_imports,Hydrogen Import Potential,0.11873600530562085,0.12169192900560238,0.13108806378163457
h2_imports,Hydrogen Import Price,0.3121636646575914,0.30852390901507,0.3201340325995309
h2_imports,Biomass Import Potential,0.045213078033109,0.053664610069055894,0.0633636474042713
h2_imports,Biomass Import Price,0.04936950728714724,0.056317658270189884,0.06441422944237125
h2_imports,Ammonia Import Potential,0.06894999789723465,0.07464444829090165,0.08769953819280196
h2_imports,Ammonia Import Price,0.05675429295112475,0.06255216356766365,0.07275413379589635
h2_imports,CCS potential,0.0772651627075666,0.08169214293964544,0.09301224420028888
h2_imports,Flexibility Costs,0.0351520032124923,0.04507889154130126,0.05296360719961415
h2_imports,LNG Price,0.037159111398873255,0.04766825325714803,0.058279578782390574
h2_imports,Electricity Trade Price,0.03663860210449538,0.04787870318650342,0.05673311837135656
h2_imports,Weather Conditions,0.043967459604338684,0.05323036495130379,0.06424745593757274
h2_imports,Electricity Trade Ratio,0.055119491093076574,0.061936864162424804,0.07204261627364408
h2_imports,Electricity Trade Volume,0.05068484344318741,0.058210295044707795,0.07047365588165869
h2_imports,WACC,0.05074548109697176,0.05873049103109559,0.06819229596498791
h2_imports,Bunker Emission Reduction,0.047781043294250904,0.0547160065390957,0.06752515958920245
h2_imports,End-of-Life Emission Reduction,0.056781019289859014,0.06254888541807133,0.07268860712130477
elec_imports,CO2 Cap,0.03249578723624712,0.045283943091180154,0.05332452131299708
elec_imports,Buildings demand,0.03734252064996819,0.0470710673355254,0.05671282558315023
elec_imports,Steel Production,0.035459058001136905,0.0464639772901759,0.05435275728555254
elec_imports,Chemical Production,0.03322922992653735,0.04691809937343904,0.05422142592583079
elec_imports,Passenger Cars,0.038491524686514046,0.04775957973578063,0.055558489134940735
elec_imports,Bunker aviation,0.03628590855125193,0.048048372588470556,0.0564187363650868
elec_imports,Bunker navigation,0.035843879239061675,0.0480279836351872,0.05510092426581274
elec_imports,Agriculture neGHG CH4,0.036814662361927104,0.04765450619046111,0.05639308062806782
elec_imports,Agriculture neGHG N2O,0.03697627849888548,0.046982407079546776,0.056637236262477526
elec_imports,Wind offshore Costs,0.038902644814665696,0.04809200580420907,0.05942398516284855
elec_imports,Wind offshore Potential,0.034667055096976276,0.046422055789978586,0.054317301681600635
elec_imports,Solar PV Costs,0.03523387117453018,0.04511720935852972,0.05477822802218377
elec_imports,Solar PV Potential,0.03298976795804829,0.04531852396285685,0.05532437464497243
elec_imports,Nuclear Costs,0.03718687300061201,0.047312119667969874,0.05725161376817824
elec_imports,Nuclear Potential,0.035237929868946236,0.046759662943669816,0.05521346455166718
elec_imports,Hydrogen Import Potential,0.03602767064817557,0.04803411092771172,0.055165659320764955
elec_imports,Hydrogen Import Price,0.035650454592764516,0.04735954894429075,0.05458374465331901
elec_imports,Biomass Import Potential,0.032629770334607816,0.04508140874679135,0.0544772412643083
elec_imports,Biomass Import Price,0.036143632540596146,0.04773704142044084,0.05539504545996562
elec_imports,Ammonia Import Potential,0.033887303269783814,0.04522432905399314,0.052854017768830405
elec_imports,Ammonia Import Price,0.042079717969217265,0.050434779699861515,0.05809466912700045
elec_imports,CCS potential,0.04002388937568557,0.04971570610980988,0.05885723349500023
elec_imports,Flexibility Costs,0.03391622861290584,0.04482463197710187,0.05541367392163394
elec_imports,LNG Price,0.03283373837249439,0.04521384388773355,0.05448754893379139
elec_imports,Electricity Trade Price,0.06985862235757649,0.07408772378208739,0.08441675357698115
elec_imports,Weather Conditions,0.06316407109343083,0.06963454275035161,0.07804051367658572
elec_imports,Electricity Trade Ratio,0.41492619929420466,0.41111849578005655,0.4210312313993301
elec_imports,Electricity Trade Volume,0.2785952920691869,0.27666363161296953,0.2867102715652914
elec_imports,WACC,0.04005013923208378,0.04989292540260729,0.0577968650492776
elec_imports,Bunker Emission Reduction,0.03656508936121021,0.0469677018559536,0.05648583366912831
elec_imports,End-of-Life Emission Reduction,0.034699814700833886,0.04651694717831055,0.053319518444478436
nuclear_capacity,CO2 Cap,0.0379211494484706,0.04175182889517365,0.05088999571953771
nuclear_capacity,Buildings demand,0.025689374761681753,0.030314476279048232,0.03938249789704297
nuclear_capacity,Steel Production,0.028785715305331836,0.033482235786956055,0.04319830528318318
nuclear_capacity,Chemical Production,0.036613043469821305,0.038314557437572005,0.04835101592948447
nuclear_capacity,Passenger Cars,0.02461217980864213,0.031604280208026914,0.040772110695822594
nuclear_capacity,Bunker aviation,0.028744937861568672,0.03382748648488082,0.042241769641453084
nuclear_capacity,Bunker navigation,0.037562116729960064,0.04047458712317876,0.05041736579428066
nuclear_capacity,Agriculture neGHG CH4,0.029013979676459748,0.03407891082830712,0.04313283673979249
nuclear_capacity,Agriculture neGHG N2O,0.02363874689164135,0.029639338790770915,0.0386746305916087
nuclear_capacity,Wind offshore Costs,0.03947530903806358,0.04222815995962461,0.05152955988981797
nuclear_capacity,Wind offshore Potential,0.032604127931567015,0.03526306627973429,0.04455199412618684
nuclear_capacity,Solar PV Costs,0.0305461885325094,0.03391706365774223,0.04252036230761409
nuclear_capacity,Solar PV Potential,0.0284930256095939,0.033226220717114285,0.04001364255627818
nuclear_capacity,Nuclear Costs,0.26451880854534127,0.2598132481341339,0.27124774701590443
nuclear_capacity,Nuclear Potential,0.16561150502897815,0.16299335557711334,0.17304996781640142
nuclear_capacity,Hydrogen Import Potential,0.02640798207479571,0.03186077973196898,0.03947429934080114
nuclear_capacity,Hydrogen Import Price,0.032272389470132216,0.03733396427512903,0.04469718469509066
nuclear_capacity,Biomass Import Potential,0.03875436073142495,0.0401157834079589,0.05118773069136407
nuclear_capacity,Biomass Import Price,0.04786299869571694,0.0491678727263886,0.05947730129925141
nuclear_capacity,Ammonia Import Potential,0.05301663642051848,0.05491551246692183,0.06767653664436281
nuclear_capacity,Ammonia Import Price,0.03869138790982462,0.04160925454028121,0.05060038187653732
nuclear_capacity,CCS potential,0.05792556793876609,0.05725643848181105,0.06869854568458211
nuclear_capacity,Flexibility Costs,0.023295545346361246,0.029655204468434705,0.03851668499911602
nuclear_capacity,LNG Price,0.021778166859884603,0.030534248183297072,0.03826551652592396
nuclear_capacity,Electricity Trade Price,0.020729266013711518,0.029564429152222103,0.037141331883352155
nuclear_capacity,Weather Conditions,0.055880809291406146,0.055428270681593186,0.06544654433609054
nuclear_capacity,Electricity Trade Ratio,0.06717606162458725,0.06732600078408733,0.07799916323838527
nuclear_capacity,Electricity Trade Volume,0.05962168367473669,0.060565362717516016,0.07031526970102502
nuclear_capacity,WACC,0.07957172519695963,0.07628661164510488,0.09049106327429714
nuclear_capacity,Bunker Emission Reduction,0.0341767605311268,0.037895011073094204,0.047792587265639154
nuclear_capacity,End-of-Life Emission Reduction,0.03696338047643526,0.03970074857152995,0.049145596926210254
wind_offshore_capacity,CO2 Cap,0.04926545081067645,0.06113643973453196,0.06933974016250567
wind_offshore_capacity,Buildings demand,0.07068739199404371,0.07890711244793469,0.08908048781849855
wind_offshore_capacity,Steel Production,0.042276741684166216,0.05537096158790607,0.06562624924928556
wind_offshore_capacity,Chemical Production,0.07589183946810356,0.08169858049713193,0.09259573404228653
wind_offshore_capacity,Passenger Cars,0.0417428620082501,0.05257492399492007,0.06329361276285406
wind_offshore_capacity,Bunker aviation,0.04056862969243682,0.054673933735740296,0.06415624747091361
wind_offshore_capacity,Bunker navigation,0.0595632730234368,0.0673643579373316,0.07952977389112703
wind_offshore_capacity,Agriculture neGHG CH4,0.04161246374708667,0.055670509861173084,0.06522856159430548
wind_offshore_capacity,Agriculture neGHG N2O,0.04432425384064115,0.05619965694640949,0.0669520056212053
wind_offshore_capacity,Wind offshore Costs,0.12246585296573603,0.12362348716649739,0.13508474932378892
wind_offshore_capacity,Wind offshore Potential,0.1325873393412273,0.13813078075430693,0.14948903597318608
wind_offshore_capacity,Solar PV Costs,0.04315149419284198,0.057812838306373425,0.06723890367468233
wind_offshore_capacity,Solar PV Potential,0.04542642219636185,0.05834880674397949,0.06768169752026014
wind_offshore_capacity,Nuclear Costs,0.08322766026200844,0.08929965435741048,0.09906136223882818
wind_offshore_capacity,Nuclear Potential,0.04086235142788184,0.05554753045517582,0.06477424995009974
wind_offshore_capacity,Hydrogen Import Potential,0.03835009456688779,0.054476632347217745,0.062092895395226125
wind_offshore_capacity,Hydrogen Import Price,0.06324840276346298,0.07007927840616417,0.08086999835760884
wind_offshore_capacity,Biomass Import Potential,0.05547681864286969,0.06517882184280968,0.07558092307231072
wind_offshore_capacity,Biomass Import Price,0.07078063638558764,0.07574586007116271,0.08860958675270601
wind_offshore_capacity,Ammonia Import Potential,0.08220822553608344,0.08785625277951487,0.09774545154802959
wind_offshore_capacity,Ammonia Import Price,0.07033015399504153,0.0779389252116344,0.09014501164474525
wind_offshore_capacity,CCS potential,0.06862479519679265,0.07645301453822372,0.08722986847558903
wind_offshore_capacity,Flexibility Costs,0.04104454294399662,0.055668093968723575,0.06386028919078242
wind_offshore_capacity,LNG Price,0.03973440025062739,0.054956148632844794,0.06474928249304986
wind_offshore_capacity,Electricity Trade Price,0.054464201452405,0.0640327616400864,0.07419275431199619
wind_offshore_capacity,Weather Conditions,0.08400303628466209,0.08927375106391748,0.10042800829096933
wind_offshore_capacity,Electricity Trade Ratio,0.19446530615196922,0.19068334988507443,0.20405635156976182
wind_offshore_capacity,Electricity Trade Volume,0.07008200494061852,0.077291576279077,0.08723831066900678
wind_offshore_capacity,WACC,0.08794359758915697,0.09185652645450294,0.10415253013307067
wind_offshore_capacity,Bunker Emission Reduction,0.05049136103153845,0.061525691654577525,0.07176466886624204
wind_offshore_capacity,End-of-Life Emission Reduction,0.061665219823474914,0.06909480137890751,0.07904926561263091
wind_onshore_capacity,CO2 Cap,0.014193916700594816,0.015122088077604982,0.024276265375580502
wind_onshore_capacity,Buildings demand,0.016064849696566547,0.016549306394091953,0.0256192880716554
wind_onshore_capacity,Steel Production,0.014718055068614353,0.014817425520549113,0.023842126843927672
wind_onshore_capacity,Chemical Production,0.020557744895998646,0.02013400286620779,0.02807228062257764
wind_onshore_capacity,Passenger Cars,0.015117018197824936,0.017167894195306732,0.0255219083815238
wind_onshore_capacity,Bunker aviation,0.012452853934304736,0.015295797135023544,0.023024936813203098
wind_onshore_capacity,Bunker navigation,0.013820088947661338,0.014808490741915478,0.024300479507369358
wind_onshore_capacity,Agriculture neGHG CH4,0.01242817500753354,0.014244727085463505,0.023158718789048318
wind_onshore_capacity,Agriculture neGHG N2O,0.01281757277562902,0.014917336149988929,0.023489191991964538
wind_onshore_capacity,Wind offshore Costs,0.04504613862790138,0.04203340073199907,0.05241543241473806
wind_onshore_capacity,Wind offshore Potential,0.029554352687127923,0.028251242552122878,0.03812376747655211
wind_onshore_capacity,Solar PV Costs,0.014146029728903614,0.015232304995899035,0.023152917180709384
wind_onshore_capacity,Solar PV Potential,0.011632125372396756,0.013980573354032558,0.021307632860358472
wind_onshore_capacity,Nuclear Costs,0.017754663533238332,0.01887316119180271,0.027871247889762626
wind_onshore_capacity,Nuclear Potential,0.012387640513889527,0.014211877989143905,0.021855141735694854
wind_onshore_capacity,Hydrogen Import Potential,0.012626250717398669,0.014300610663790222,0.021707161474907064
wind_onshore_capacity,Hydrogen Import Price,0.018469248966170772,0.018574956331292514,0.027916919739692934
wind_onshore_capacity,Biomass Import Potential,0.014051866856159438,0.014799287626052461,0.025302330009305447
wind_onshore_capacity,Biomass Import Price,0.020829898317357914,0.019853827101910543,0.02938340629654321
wind_onshore_capacity,Ammonia Import Potential,0.024896779922305375,0.023031884058038892,0.03374568244419006
wind_onshore_capacity,Ammonia Import Price,0.015956074938385384,0.017250514973711054,0.02698043864825822
wind_onshore_capacity,CCS potential,0.022792512368382332,0.022799769772911392,0.03240101604256864
