kpi,parameter,delta,delta_unclipped,raw,noise_floor,floor_sd,classes,significant
battery_capacity,Bunker Emission Reduction,0.0013844446982152966,0.0013844446982152966,0.024838918084694808,0.02345447338647951,0.002368436960352675,13,False
battery_capacity,End-of-Life Emission Reduction,0.0,-0.0025603116053901642,0.020894161781089347,0.02345447338647951,0.002368436960352675,13,False
battery_use,CO2 Cap,0.0,-3.485806150621551e-05,0.03098610821097706,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Buildings demand,0.00023943351849126798,0.00023943351849126798,0.031260399790974544,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Steel Production,0.0015772553128452216,0.0015772553128452216,0.0325982215853285,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Chemical Production,0.003355861262318495,0.003355861262318495,0.03437682753480177,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Passenger Cars,0.6787056085991306,0.6787056085991306,0.709726574871614,0.031020966272483276,0.0022078345937077276,13,True
battery_use,Bunker aviation,0.0,-0.00012622911453756547,0.03089473715794571,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Bunker navigation,0.0,-0.0006285234803452,0.030392442792138076,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Agriculture neGHG CH4,0.0001230908310668223,0.0001230908310668223,0.0311440571035501,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Agriculture neGHG N2O,0.0004175006447220339,0.0004175006447220339,0.03143846691720531,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Wind offshore Costs,0.0035763216759744296,0.0035763216759744296,0.034597287948457706,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Wind offshore Potential,0.001590231611612515,0.001590231611612515,0.03261119788409579,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Solar PV Costs,0.0022120125206129826,0.0022120125206129826,0.03323297879309626,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Solar PV Potential,0.0013059002486784585,0.0013059002486784585,0.032326866521161735,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Nuclear Costs,0.0,-0.0024658689593796725,0.028555097313103604,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Nuclear Potential,0.004906998607775333,0.004906998607775333,0.03592796488025861,0.031020966272483276,0.0022078345937077276,13,True
battery_use,Hydrogen Import Potential,0.00036574873983538647,0.00036574873983538647,0.03138671501231866,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Hydrogen Import Price,0.004581749974682178,0.004581749974682178,0.035602716247165454,0.031020966272483276,0.0022078345937077276,13,True
battery_use,Biomass Import Potential,0.004093776330446393,0.004093776330446393,0.03511474260292967,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Biomass Import Price,0.0027248748371425033,0.0027248748371425033,0.03374584110962578,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Ammonia Import Potential,0.0,-0.0004312590702877546,0.03058970720219552,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Ammonia Import Price,0.001602342172880869,0.001602342172880869,0.032623308445364145,0.031020966272483276,0.0022078345937077276,13,False
battery_use,CCS potential,0.001312689334002498,0.001312689334002498,0.032333655606485774,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Flexibility Costs,0.001381919205696934,0.001381919205696934,0.03240288547818021,0.031020966272483276,0.0022078345937077276,13,False
battery_use,LNG Price,0.0,-0.0031650120769824916,0.027855954195500784,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Electricity Trade Price,0.0,-0.00013807737982361734,0.03088288889265966,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Weather Conditions,0.0,-0.0003387340339352299,0.030682232238548046,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Electricity Trade Ratio,0.003332459683349241,0.003332459683349241,0.03435342595583252,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Electricity Trade Volume,0.0010899017382255682,0.0010899017382255682,0.032110868010708844,0.031020966272483276,0.0022078345937077276,13,False
battery_use,WACC,0.0021176356648925573,0.0021176356648925573,0.03313860193737583,0.031020966272483276,0.0022078345937077276,13,False
battery_use,Bunker Emission Reduction,0.0021709126387229397,0.0021709126387229397,0.033191878911206216,0.031020966272483276,0.0022078345937077276,13,False
battery_use,End-of-Life Emission Reduction,0.0,-0.0025405238342411963,0.02848044243824208,0.031020966272483276,0.0022078345937077276,13,False
beccs_use,CO2 Cap,0.01623652282077348,0.01623652282077348,0.05635089378262777,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Buildings demand,0.002777014721242234,0.002777014721242234,0.04289138568309652,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Steel Production,0.002146950627766403,0.002146950627766403,0.04226132158962069,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Chemical Production,0.022889404338329686,0.022889404338329686,0.06300377530018397,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Passenger Cars,0.0,-0.0012629357280150855,0.0388514352338392,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Bunker aviation,0.005179223527530717,0.005179223527530717,0.045293594489385004,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Bunker navigation,0.0045930140420436735,0.0045930140420436735,0.04470738500389796,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Agriculture neGHG CH4,0.003148905614868025,0.003148905614868025,0.04326327657672231,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Agriculture neGHG N2O,0.0,-0.008454365552289421,0.031660005409564866,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Wind offshore Costs,0.007381591494081574,0.007381591494081574,0.04749596245593586,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Wind offshore Potential,0.0,-0.002315796062387368,0.03779857489946692,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Solar PV Costs,0.0030889737174939758,0.0030889737174939758,0.04320334467934826,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Solar PV Potential,0.001586716701617391,0.001586716701617391,0.04170108766347168,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Nuclear Costs,0.011508767762545238,0.011508767762545238,0.051623138724399525,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Nuclear Potential,0.0,-0.001222717442529997,0.03889165351932429,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Hydrogen Import Potential,0.0001303133455007946,0.0001303133455007946,0.04024468430735508,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Hydrogen Import Price,0.016518457732933603,0.016518457732933603,0.05663282869478789,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Biomass Import Potential,0.07095528550608271,0.07095528550608271,0.111069656467937,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Biomass Import Price,0.16128279963564357,0.16128279963564357,0.20139717059749787,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Ammonia Import Potential,0.00822507771138032,0.00822507771138032,0.04833944867323461,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Ammonia Import Price,0.0092318797572154,0.0092318797572154,0.04934625071906969,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,CCS potential,0.009384620305468626,0.009384620305468626,0.04949899126732291,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Flexibility Costs,0.0,-0.0006255581039730854,0.0394888128578812,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,LNG Price,0.0030438884487269877,0.0030438884487269877,0.043158259410581275,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Electricity Trade Price,0.0020896313950342082,0.0020896313950342082,0.042204002356888495,0.04011437096185429,0.0023686260891760827,13,False
beccs_use,Weather Conditions,0.007315208508404364,0.007315208508404364,0.04742957947025865,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Electricity Trade Ratio,0.021747546828891948,0.021747546828891948,0.061861917790746235,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Electricity Trade Volume,0.017376506689510095,0.017376506689510095,0.05749087765136438,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,WACC,0.021228374034392636,0.021228374034392636,0.06134274499624692,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,Bunker Emission Reduction,0.025185738022910728,0.025185738022910728,0.06530010898476502,0.04011437096185429,0.0023686260891760827,13,True
beccs_use,End-of-Life Emission Reduction,0.15736234956984296,0.15736234956984296,0.19747672053169724,0.04011437096185429,0.0023686260891760827,13,True
biofuel_imports,CO2 Cap,0.01146327444998092,0.01146327444998092,0.04065424273674872,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Buildings demand,0.004298024031913931,0.004298024031913931,0.03348899231868173,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Steel Production,0.0,-0.0009451328966101034,0.028245835390157695,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Chemical Production,0.12503020656406846,0.12503020656406846,0.15422117485083625,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Passenger Cars,0.005629227798912773,0.005629227798912773,0.03482019608568057,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Bunker aviation,0.0024431718834195294,0.0024431718834195294,0.03163414017018733,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Bunker navigation,0.024035253475757686,0.024035253475757686,0.053226221762525484,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Agriculture neGHG CH4,0.0036876417739214636,0.0036876417739214636,0.03287861006068926,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Agriculture neGHG N2O,0.0,-0.0010228804970223541,0.028168087789745444,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Wind offshore Costs,0.006353168652541884,0.006353168652541884,0.03554413693930968,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Wind offshore Potential,0.0,-0.0032821558873946353,0.025908812399373163,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Solar PV Costs,0.0,-0.00240235727404825,0.026788611012719548,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Solar PV Potential,9.583287567679552e-05,9.583287567679552e-05,0.029286801162444594,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Nuclear Costs,0.006050216084593999,0.006050216084593999,0.0352411843713618,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Nuclear Potential,0.004596560119496853,0.004596560119496853,0.03378752840626465,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Hydrogen Import Potential,0.0015022990551778123,0.0015022990551778123,0.03069326734194561,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Hydrogen Import Price,0.026928079128445758,0.026928079128445758,0.056119047415213556,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Biomass Import Potential,0.01792326107002575,0.01792326107002575,0.04711422935679355,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Biomass Import Price,0.08412250914899798,0.08412250914899798,0.11331347743576578,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Ammonia Import Potential,0.05076495534005898,0.05076495534005898,0.07995592362682678,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Ammonia Import Price,0.08430994773717115,0.08430994773717115,0.11350091602393896,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,CCS potential,0.08623869657462412,0.08623869657462412,0.11542966486139192,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Flexibility Costs,0.004496651941343192,0.004496651941343192,0.03368762022811099,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,LNG Price,0.00048135479151379876,0.00048135479151379876,0.029672323078281597,0.029190968286767798,0.002541850444844375,13,False
biofuel_imports,Electricity Trade Price,0.005832262129854587,0.005832262129854587,0.035023230416622385,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Weather Conditions,0.012943855236903296,0.012943855236903296,0.042134823523671094,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Electricity Trade Ratio,0.03353040705614803,0.03353040705614803,0.06272137534291583,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Electricity Trade Volume,0.02893681239583033,0.02893681239583033,0.05812778068259813,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,WACC,0.036500289169027436,0.036500289169027436,0.06569125745579524,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,Bunker Emission Reduction,0.011499120989068964,0.011499120989068964,0.04069008927583676,0.029190968286767798,0.002541850444844375,13,True
biofuel_imports,End-of-Life Emission Reduction,0.2660101063110429,0.2660101063110429,0.2952010745978107,0.029190968286767798,0.002541850444844375,13,True
biomass_imports,CO2 Cap,0.010879358156580823,0.010879358156580823,0.05040468231677364,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Buildings demand,0.006010917019295153,0.006010917019295153,0.04553624117948797,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Steel Production,0.0014041965710196308,0.0014041965710196308,0.04092952073121245,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Chemical Production,0.022084146117930935,0.022084146117930935,0.06160947027812375,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Passenger Cars,0.0,-0.004745204269463579,0.03478011989072924,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Bunker aviation,0.0051875185795403345,0.0051875185795403345,0.04471284273973315,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Bunker navigation,0.009041128819337697,0.009041128819337697,0.048566452979530515,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Agriculture neGHG CH4,0.005235334648886564,0.005235334648886564,0.04476065880907938,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Agriculture neGHG N2O,0.0,-0.002446958703124835,0.03707836545706798,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Wind offshore Costs,0.0040261322942188454,0.0040261322942188454,0.04355145645441166,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Wind offshore Potential,0.0,-0.0033121322308946807,0.03621319192929814,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Solar PV Costs,0.00033194140704755765,0.00033194140704755765,0.039857265567240376,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Solar PV Potential,0.005300113718598877,0.005300113718598877,0.044825437878791695,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Nuclear Costs,0.0011422667666743241,0.0011422667666743241,0.04066759092686714,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Nuclear Potential,0.0,-0.0032420936380354523,0.036283230522157366,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Hydrogen Import Potential,0.0,-0.0014400219682420695,0.03808530219195075,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Hydrogen Import Price,0.005924150813207074,0.005924150813207074,0.04544947497339989,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Biomass Import Potential,0.33068041391412284,0.33068041391412284,0.37020573807431567,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Biomass Import Price,0.1733533726719177,0.1733533726719177,0.21287869683211053,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Ammonia Import Potential,0.02123993692121541,0.02123993692121541,0.06076526108140823,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Ammonia Import Price,0.025609422435906276,0.025609422435906276,0.0651347465960991,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,CCS potential,0.038543489344438284,0.038543489344438284,0.0780688135046311,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Flexibility Costs,0.0,-0.0005818370289972924,0.038943487131195526,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,LNG Price,0.0010811108539924494,0.0010811108539924494,0.04060643501418527,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Electricity Trade Price,0.0,-0.0007176233038112267,0.03880770085638159,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Weather Conditions,0.0035218025234501626,0.0035218025234501626,0.04304712668364298,0.03952532416019282,0.00241245108983786,13,False
biomass_imports,Electricity Trade Ratio,0.021959254714273978,0.021959254714273978,0.061484578874466796,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Electricity Trade Volume,0.014796459820228439,0.014796459820228439,0.05432178398042126,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,WACC,0.016433894543987013,0.016433894543987013,0.05595921870417983,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,Bunker Emission Reduction,0.02931135854651798,0.02931135854651798,0.0688366827067108,0.03952532416019282,0.00241245108983786,13,True
biomass_imports,End-of-Life Emission Reduction,0.06976635174784916,0.06976635174784916,0.10929167590804198,0.03952532416019282,0.00241245108983786,13,True
ccs_volume,CO2 Cap,0.0,-0.002172237985840361,0.032888921171546064,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Buildings demand,0.0019514264858799396,0.0019514264858799396,0.037012585643266364,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Steel Production,0.0018440659443885732,0.0018440659443885732,0.036905225101775,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Chemical Production,0.003326114896918468,0.003326114896918468,0.03838727405430489,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Passenger Cars,0.0,-0.0017712657028607429,0.03328989345452568,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Bunker aviation,0.0,-0.0009243233901480227,0.0341368357672384,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Bunker navigation,0.0014494087341191397,0.0014494087341191397,0.036510567891505565,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Agriculture neGHG CH4,0.002627441276835188,0.002627441276835188,0.03768860043422161,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Agriculture neGHG N2O,0.0022375593451796003,0.0022375593451796003,0.037298718502566025,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Wind offshore Costs,0.002025448105431364,0.002025448105431364,0.03708660726281779,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Wind offshore Potential,0.0008251620721923258,0.0008251620721923258,0.03588632122957875,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Solar PV Costs,0.0,-0.002827435227249049,0.032233723930137376,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Solar PV Potential,0.0,-0.004255012790353646,0.03080614636703278,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Nuclear Costs,0.0,-0.0005380699812568904,0.034523089176129534,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Nuclear Potential,0.003197286462540423,0.003197286462540423,0.03825844561992685,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Hydrogen Import Potential,0.0,-0.0012820871492194574,0.03377907200816697,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Hydrogen Import Price,0.0,-0.000466963741861004,0.03459419541552542,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Biomass Import Potential,0.004022766733178348,0.004022766733178348,0.03908392589056477,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Biomass Import Price,0.00402068980759266,0.00402068980759266,0.039081848964979085,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Ammonia Import Potential,0.0020754423824123694,0.0020754423824123694,0.037136601539798794,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Ammonia Import Price,0.0033583961686968547,0.0033583961686968547,0.03841955532608328,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,CCS potential,0.7355540382528185,0.7355540382528185,0.7706151974102049,0.035061159157386425,0.002410908774427208,13,True
ccs_volume,Flexibility Costs,0.0,-0.00017898895137222898,0.034882170206014196,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,LNG Price,0.00162770772638135,0.00162770772638135,0.036688866883767775,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Electricity Trade Price,0.0004214419069688627,0.0004214419069688627,0.03548260106435529,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Weather Conditions,0.00031118901776635427,0.00031118901776635427,0.03537234817515278,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Electricity Trade Ratio,0.0,-0.001339936957045311,0.033721222200341114,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Electricity Trade Volume,0.0,-0.0022843109433672917,0.03277684821401913,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,WACC,0.0,-0.0012045434579537814,0.03385661569943264,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,Bunker Emission Reduction,0.0,-0.001993603360490058,0.03306755579689637,0.035061159157386425,0.002410908774427208,13,False
ccs_volume,End-of-Life Emission Reduction,0.0,-0.0004827520870684665,0.03457840707031796,0.035061159157386425,0.002410908774427208,13,False
co2_price,CO2 Cap,0.030782165998821116,0.030782165998821116,0.07751905859000031,0.0467368925911792,0.002356276816180176,13,True
co2_price,Buildings demand,0.00348955897778213,0.00348955897778213,0.05022645156896133,0.0467368925911792,0.002356276816180176,13,False
co2_price,Steel Production,0.0008309140774194479,0.0008309140774194479,0.047567806668598646,0.0467368925911792,0.002356276816180176,13,False
co2_price,Chemical Production,0.009080230671750969,0.009080230671750969,0.05581712326293017,0.0467368925911792,0.002356276816180176,13,True
co2_price,Passenger Cars,0.0,-0.0027830187138436976,0.0439538738773355,0.0467368925911792,0.002356276816180176,13,False
co2_price,Bunker aviation,0.003281296972362867,0.003281296972362867,0.050018189563542065,0.0467368925911792,0.002356276816180176,13,False
co2_price,Bunker navigation,0.030604090231326132,0.030604090231326132,0.07734098282250533,0.0467368925911792,0.002356276816180176,13,True
co2_price,Agriculture neGHG CH4,0.00969289813554388,0.00969289813554388,0.05642979072672308,0.0467368925911792,0.002356276816180176,13,True
co2_price,Agriculture neGHG N2O,0.0042195829027489445,0.0042195829027489445,0.05095647549392814,0.0467368925911792,0.002356276816180176,13,False
co2_price,Wind offshore Costs,0.0037370441960687326,0.0037370441960687326,0.05047393678724793,0.0467368925911792,0.002356276816180176,13,False
co2_price,Wind offshore Potential,0.000461936947340473,0.000461936947340473,0.04719882953851967,0.0467368925911792,0.002356276816180176,13,False
co2_price,Solar PV Costs,0.0,-0.002253788150643664,0.044483104440535534,0.0467368925911792,0.002356276816180176,13,False
co2_price,Solar PV Potential,0.0013861392340423634,0.0013861392340423634,0.04812303182522156,0.0467368925911792,0.002356276816180176,13,False
co2_price,Nuclear Costs,0.010062748141124511,0.010062748141124511,0.05679964073230371,0.0467368925911792,0.002356276816180176,13,True
co2_price,Nuclear Potential,0.0004185224373698601,0.0004185224373698601,0.04715541502854906,0.0467368925911792,0.002356276816180176,13,False
co2_price,Hydrogen Import Potential,0.0011461696230396015,0.0011461696230396015,0.0478830622142188,0.0467368925911792,0.002356276816180176,13,False
co2_price,Hydrogen Import Price,0.0388867384297524,0.0388867384297524,0.0856236310209316,0.0467368925911792,0.002356276816180176,13,True
co2_price,Biomass Import Potential,0.033598689027645394,0.033598689027645394,0.08033558161882459,0.0467368925911792,0.002356276816180176,13,True
co2_price,Biomass Import Price,0.13753200543053307,0.13753200543053307,0.18426889802171226,0.0467368925911792,0.002356276816180176,13,True
co2_price,Ammonia Import Potential,0.06892441532628835,0.06892441532628835,0.11566130791746754,0.0467368925911792,0.002356276816180176,13,True
co2_price,Ammonia Import Price,0.14118896508765544,0.14118896508765544,0.18792585767883463,0.0467368925911792,0.002356276816180176,13,True
co2_price,CCS potential,0.11762569966846878,0.11762569966846878,0.16436259225964797,0.0467368925911792,0.002356276816180176,13,True
co2_price,Flexibility Costs,0.0007753270935624765,0.0007753270935624765,0.047512219684741674,0.0467368925911792,0.002356276816180176,13,False
co2_price,LNG Price,0.0,-0.004501740858857545,0.04223515173232165,0.0467368925911792,0.002356276816180176,13,False
co2_price,Electricity Trade Price,0.0077858445050576555,0.0077858445050576555,0.054522737096236853,0.0467368925911792,0.002356276816180176,13,True
co2_price,Weather Conditions,0.014213635351567229,0.014213635351567229,0.06095052794274643,0.0467368925911792,0.002356276816180176,13,True
co2_price,Electricity Trade Ratio,0.04596259265932832,0.04596259265932832,0.09269948525050752,0.0467368925911792,0.002356276816180176,13,True
co2_price,Electricity Trade Volume,0.04078242596872513,0.04078242596872513,0.08751931855990433,0.0467368925911792,0.002356276816180176,13,True
co2_price,WACC,0.020003947124202483,0.020003947124202483,0.06674083971538168,0.0467368925911792,0.002356276816180176,13,True
co2_price,Bunker Emission Reduction,0.014725066303584923,0.014725066303584923,0.06146195889476412,0.0467368925911792,0.002356276816180176,13,True
co2_price,End-of-Life Emission Reduction,0.020084023507609995,0.020084023507609995,0.0668209160987892,0.0467368925911792,0.002356276816180176,13,True
dac_volume,CO2 Cap,0.0280513945165777,0.0280513945165777,0.05819647014552198,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Buildings demand,0.0,-0.0005590910088029075,0.029585984620141368,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Steel Production,0.0013796679355340298,0.0013796679355340298,0.031524743564478305,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Chemical Production,0.019683614011904705,0.019683614011904705,0.04982868964084898,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Passenger Cars,0.0,-0.0018430632400033183,0.028302012388940957,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Bunker aviation,0.002085352136585828,0.002085352136585828,0.032230427765530104,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Bunker navigation,0.009355631024387055,0.009355631024387055,0.03950070665333133,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Agriculture neGHG CH4,0.009531134606510918,0.009531134606510918,0.039676210235455193,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Agriculture neGHG N2O,0.002929603995519555,0.002929603995519555,0.03307467962446383,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Wind offshore Costs,0.008447365182527863,0.008447365182527863,0.03859244081147214,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Wind offshore Potential,0.0038226137467382397,0.0038226137467382397,0.033967689375682515,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Solar PV Costs,0.001853227051548622,0.001853227051548622,0.0319983026804929,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Solar PV Potential,0.0026447936843903043,0.0026447936843903043,0.03278986931333458,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Nuclear Costs,0.0,-0.001982219791817702,0.028162855837126573,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Nuclear Potential,0.0,-0.005310398912227263,0.024834676716717012,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Hydrogen Import Potential,0.005443893098295866,0.005443893098295866,0.03558896872724014,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Hydrogen Import Price,0.012830980155812705,0.012830980155812705,0.04297605578475698,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Biomass Import Potential,0.08643663914592407,0.08643663914592407,0.11658171477486835,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Biomass Import Price,0.14389999034796422,0.14389999034796422,0.1740450659769085,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Ammonia Import Potential,0.02834698293208925,0.02834698293208925,0.058492058561033525,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Ammonia Import Price,0.042544907597453316,0.042544907597453316,0.0726899832263976,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,CCS potential,0.09436206483559297,0.09436206483559297,0.12450714046453724,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Flexibility Costs,0.008297068437023065,0.008297068437023065,0.03844214406596734,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,LNG Price,0.010824549499327391,0.010824549499327391,0.04096962512827167,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Electricity Trade Price,0.0,-0.0019207176297434785,0.028224357999200797,0.030145075628944275,0.0024319930546872733,13,False
dac_volume,Weather Conditions,0.008105088740931066,0.008105088740931066,0.03825016436987534,0.030145075628944275,0.0024319930546872733,13,True
dac_volume,Electricity Trade Ratio,0.01079681561410838,0.01079681561410838,0.040941891243052655,0.030145075628944275,0.0024319930546872733,13,True
