kpi,parameter,mu_star,sigma,n_eff
elec_imports,Solar PV Costs,2.0667778533269616,5.0308548394400745,97
elec_imports,Solar PV Potential,0.6393625580379237,2.6362238009072434,88
elec_imports,Nuclear Costs,9.064561366447245,32.49444122406983,84
elec_imports,Nuclear Potential,1.1085599638401367,7.015227247618592,84
elec_imports,Hydrogen Import Potential,2.8535161586206854,7.855406371053947,86
elec_imports,Hydrogen Import Price,4.006723104919753,18.800008327964782,111
elec_imports,Biomass Import Potential,1.7516506450271694,5.935635412070847,103
elec_imports,Biomass Import Price,10.21320208698875,34.90352103114359,95
elec_imports,Ammonia Import Potential,4.695357828360734,14.771737651282093,94
elec_imports,Ammonia Import Price,10.193623590067581,35.724072275794256,90
elec_imports,CCS potential,7.103301584341757,19.347163739245573,83
elec_imports,Flexibility Costs,1.9620186156453916,6.403960175226543,81
elec_imports,LNG Price,0.3702534757919998,2.8118034387083153,125
elec_imports,Electricity Trade Price,37.47946518122978,88.84014335111753,123
elec_imports,Weather Conditions,30.702710833866405,73.73916025431461,116
elec_imports,Electricity Trade Ratio,112.51496274426825,142.6276321685729,87
elec_imports,Electricity Trade Volume,133.50121106401627,125.51298278032667,95
elec_imports,WACC,6.11608333819188,19.212734686351254,103
elec_imports,Bunker Emission Reduction,4.308288897092267,11.431890101073853,83
elec_imports,End-of-Life Emission Reduction,4.3802958432226236,15.518765313126968,89
nuclear_capacity,CO2 Cap,0.2121884219022455,0.7970322243115339,103
nuclear_capacity,Buildings demand,0.4341247087773241,1.3890171227606853,79
nuclear_capacity,Steel Production,0.11029921161521318,0.4719978123738927,86
nuclear_capacity,Chemical Production,0.43798669251336925,1.7976290696842332,97
nuclear_capacity,Passenger Cars,0.020004744696010573,0.08388701602023954,94
nuclear_capacity,Bunker aviation,0.16527974875821888,0.6163055432646991,98
nuclear_capacity,Bunker navigation,0.634397504464115,2.040558141001468,102
nuclear_capacity,Agriculture neGHG CH4,0.19210469823405207,0.8267293846600822,101
nuclear_capacity,Agriculture neGHG N2O,0.14814479066162053,0.47199025166436975,105
nuclear_capacity,Wind offshore Costs,0.6416819254234061,2.0429099648373725,104
nuclear_capacity,Wind offshore Potential,0.7094315852764415,2.888692116962199,85
nuclear_capacity,Solar PV Costs,0.10805642356709619,0.5866047827463223,97
nuclear_capacity,Solar PV Potential,0.13657632923664456,0.6894235746530123,88
nuclear_capacity,Nuclear Costs,5.72383748895417,7.772870648520876,84
nuclear_capacity,Nuclear Potential,2.540036064492386,3.5634863469342446,84
nuclear_capacity,Hydrogen Import Potential,0.1834846400950147,1.091039864415998,86
nuclear_capacity,Hydrogen Import Price,0.4959558316773162,2.4234480320881637,111
nuclear_capacity,Biomass Import Potential,0.8464433003973735,2.4904811405415486,103
nuclear_capacity,Biomass Import Price,0.6745248561706085,2.942189502803264,95
nuclear_capacity,Ammonia Import Potential,1.3561407343493268,4.058004053320468,94
nuclear_capacity,Ammonia Import Price,0.3931891940779429,1.4460652978081303,90
nuclear_capacity,CCS potential,1.562320992696289,4.322936627755206,83
nuclear_capacity,Flexibility Costs,0.025451450555755963,0.18373926054765383,81
nuclear_capacity,LNG Price,0.002847074393668749,0.018694215344684437,125
nuclear_capacity,Electricity Trade Price,0.11395677460659624,0.4252879690827258,123
nuclear_capacity,Weather Conditions,2.21719408562832,5.544587495257335,116
nuclear_capacity,Electricity Trade Ratio,0.7835724670007338,2.335771142371457,87
nuclear_capacity,Electricity Trade Volume,1.2303587534522988,3.549327500089651,95
nuclear_capacity,WACC,0.6736429224066369,1.8752891009762243,103
nuclear_capacity,Bunker Emission Reduction,0.6297533886500378,1.834321318855409,83
nuclear_capacity,End-of-Life Emission Reduction,0.3584923435520996,1.7838651195625832,89
wind_offshore_capacity,CO2 Cap,2.189771876676302,4.158611024236283,103
wind_offshore_capacity,Buildings demand,4.956724129746016,4.100629049346683,79
wind_offshore_capacity,Steel Production,1.147416978871901,1.6694843245428421,86
wind_offshore_capacity,Chemical Production,5.333466346833241,6.553741613566154,97
wind_offshore_capacity,Passenger Cars,0.6108251341696928,0.39102081031968017,94
wind_offshore_capacity,Bunker aviation,0.7756603855529968,1.5046411018024344,98
wind_offshore_capacity,Bunker navigation,4.026684208602134,5.830638930307565,102
wind_offshore_capacity,Agriculture neGHG CH4,1.5766138167512391,2.5028910059526046,101
wind_offshore_capacity,Agriculture neGHG N2O,0.8015182459239407,1.2030539521345434,105
wind_offshore_capacity,Wind offshore Costs,8.625093949462503,8.679356266884065,104
wind_offshore_capacity,Wind offshore Potential,7.124021621328134,13.502873941988554,85
wind_offshore_capacity,Solar PV Costs,1.4399354816926437,1.742036616937566,97
wind_offshore_capacity,Solar PV Potential,0.7538310884628213,2.1251837619274556,88
wind_offshore_capacity,Nuclear Costs,5.547857260822663,9.335337674970841,84
wind_offshore_capacity,Nuclear Potential,2.8852250652971363,5.603505849911879,84
wind_offshore_capacity,Hydrogen Import Potential,2.8479626710824397,6.815123979918332,86
wind_offshore_capacity,Hydrogen Import Price,3.900396389656849,8.057809973891562,111
wind_offshore_capacity,Biomass Import Potential,3.349039269001171,5.78453504946168,103
wind_offshore_capacity,Biomass Import Price,5.115932252128473,9.141091613369756,95
wind_offshore_capacity,Ammonia Import Potential,6.976415016243308,11.122385834744842,94
wind_offshore_capacity,Ammonia Import Price,5.970471108505862,10.72128269166406,90
wind_offshore_capacity,CCS potential,7.268151191574917,9.14642238684117,83
wind_offshore_capacity,Flexibility Costs,0.38786429598149863,1.2388335796160679,81
wind_offshore_capacity,LNG Price,0.6292884050222742,1.7818155542993714,125
wind_offshore_capacity,Electricity Trade Price,3.4263333193238306,6.525917665302807,123
wind_offshore_capacity,Weather Conditions,12.732553310097158,18.054342875357374,116
wind_offshore_capacity,Electricity Trade Ratio,8.413231146711194,12.936221773496435,87
wind_offshore_capacity,Electricity Trade Volume,9.537467854603292,14.358733343513968,95
wind_offshore_capacity,WACC,6.904391876372882,6.6091714049670935,103
wind_offshore_capacity,Bunker Emission Reduction,2.9005785414478034,4.1848987622622325,83
wind_offshore_capacity,End-of-Life Emission Reduction,3.6439367089758794,6.752970948008255,89
wind_onshore_capacity,CO2 Cap,0.38780239448545256,1.9156286792092407,103
wind_onshore_capacity,Buildings demand,0.3735371012949928,2.0664050287849745,79
wind_onshore_capacity,Steel Production,0.002896188818043964,0.026842483531205576,86
wind_onshore_capacity,Chemical Production,0.2176548268863849,1.5159154962551835,97
wind_onshore_capacity,Passenger Cars,0.03418044598204796,0.3162050126152562,94
wind_onshore_capacity,Bunker aviation,0.048997645786813315,0.3821463284091122,98
wind_onshore_capacity,Bunker navigation,0.28321623575112964,1.6257238433113825,102
wind_onshore_capacity,Agriculture neGHG CH4,0.11853367173168267,0.7552939753183073,101
wind_onshore_capacity,Agriculture neGHG N2O,0.02117168693737568,0.14423013476541005,105
wind_onshore_capacity,Wind offshore Costs,0.835504973732063,3.113082205442992,104
wind_onshore_capacity,Wind offshore Potential,0.28671582113527766,1.8312392458113662,85
wind_onshore_capacity,Solar PV Costs,0.014595951555005579,0.14342388203099973,97
wind_onshore_capacity,Solar PV Potential,0.0303393554189231,0.28460486190252415,88
wind_onshore_capacity,Nuclear Costs,0.2111421741934689,1.5889043520263442,84
wind_onshore_capacity,Nuclear Potential,0.16858170285753296,1.5449837344505235,84
wind_onshore_capacity,Hydrogen Import Potential,3.3389870127712726e-07,8.281965001939561e-07,86
wind_onshore_capacity,Hydrogen Import Price,0.11808548004018517,1.2440714289223458,111
wind_onshore_capacity,Biomass Import Potential,0.5255167537090266,2.478194863661703,103
wind_onshore_capacity,Biomass Import Price,0.10678502412707855,0.6649392481614725,95
wind_onshore_capacity,Ammonia Import Potential,1.1890835043708987,3.753335239451318,94
wind_onshore_capacity,Ammonia Import Price,3.6541037790123927e-06,3.1221468496472057e-05,90
wind_onshore_capacity,CCS potential,0.15643139341127923,0.829630013451153,83
wind_onshore_capacity,Flexibility Costs,1.8038119869186648e-05,0.00010924094323372572,81
wind_onshore_capacity,LNG Price,1.6697334082721227e-05,0.00016779897184454102,125
wind_onshore_capacity,Electricity Trade Price,0.046399557924629305,0.3672516207235774,123
wind_onshore_capacity,Weather Conditions,4.451137220498237,6.8524686019793535,116
wind_onshore_capacity,Electricity Trade Ratio,0.30299880275565155,1.6448451892006193,87
wind_onshore_capacity,Electricity Trade Volume,0.6874684464124942,2.950250277802135,95
wind_onshore_capacity,WACC,0.15824288930981778,1.1225415616442989,103
wind_onshore_capacity,Bunker Emission Reduction,0.24110753753282427,1.6037586573814198,83
wind_onshore_capacity,End-of-Life Emission Reduction,0.3193598358247862,1.9239213501801515,89
methanol_production,CO2 Cap,15.011892623581215,46.603721701961646,103
methanol_production,Buildings demand,8.265743112767414,21.04034412226794,79
methanol_production,Steel Production,3.9069334694535365,8.930988932681137,86
methanol_production,Chemical Production,44.535289758520726,59.69552137854877,97
methanol_production,Passenger Cars,0.9165523970431777,3.494353886200782,94
methanol_production,Bunker aviation,8.475323354158709,15.487146762173639,98
methanol_production,Bunker navigation,10.556981433956828,28.379876352322036,102
methanol_production,Agriculture neGHG CH4,9.369648310425442,21.650348982811284,101
methanol_production,Agriculture neGHG N2O,3.5577664656370627,10.802684077109882,105
methanol_production,Wind offshore Costs,10.422876747516936,31.115105102839266,104
methanol_production,Wind offshore Potential,7.2977022377101335,23.772846119108745,85
methanol_production,Solar PV Costs,2.8659174412259065,9.213225416989083,97
methanol_production,Solar PV Potential,1.9396569928554248,8.615809575179007,88
methanol_production,Nuclear Costs,13.129309049784156,42.84006097459555,84
methanol_production,Nuclear Potential,3.099564558016136,19.746071305354793,84
methanol_production,Hydrogen Import Potential,18.480219896001348,49.5311347764844,86
methanol_production,Hydrogen Import Price,29.430479380623577,77.01397379333662,111
methanol_production,Biomass Import Potential,14.974040310903462,36.66681127492222,103
methanol_production,Biomass Import Price,21.41521247773537,45.90909438824627,95
methanol_production,Ammonia Import Potential,23.065905230684223,45.104951956490915,94
methanol_production,Ammonia Import Price,14.884397299179982,37.279276948813056,90
methanol_production,CCS potential,31.937614304295604,66.51847271825812,83
methanol_production,Flexibility Costs,0.981861188894358,4.9059609567760365,81
methanol_production,LNG Price,8.432587927084196,31.339010547456628,125
methanol_production,Electricity Trade Price,5.873371339457801,18.634951723610087,123
methanol_production,Weather Conditions,30.535007347335227,69.13069814255172,116
methanol_production,Electricity Trade Ratio,13.494558269234659,29.990295229704113,87
methanol_production,Electricity Trade Volume,15.520677370801623,40.54371250484165,95
methanol_production,WACC,21.103213217386145,48.88182636493996,103
methanol_production,Bunker Emission Reduction,24.28602807068359,49.79881061284577,83
methanol_production,End-of-Life Emission Reduction,73.83232249564283,89.6844606437981,89
hydrogen_production,CO2 Cap,11.012125514821548,26.797085663843752,103
hydrogen_production,Buildings demand,6.021673135781809,14.896446334168218,79
hydrogen_production,Steel Production,3.797197804441727,9.65821507497637,86
hydrogen_production,Chemical Production,17.39445760539647,35.46252474068056,97
hydrogen_production,Passenger Cars,0.6899435977379034,2.2197157010212742,94
hydrogen_production,Bunker aviation,7.5337245873639205,11.489524064963081,98
hydrogen_production,Bunker navigation,8.354173545202165,23.450687009689226,102
hydrogen_production,Agriculture neGHG CH4,4.330369378074575,12.164015804049473,101
hydrogen_production,Agriculture neGHG N2O,1.7337976346762944,4.675745189641509,105
hydrogen_production,Wind offshore Costs,6.291591891275048,25.705153558343394,104
hydrogen_production,Wind offshore Potential,4.615046960396124,19.853988868787155,85
hydrogen_production,Solar PV Costs,1.0443443624918094,2.8365254878503765,97
hydrogen_production,Solar PV Potential,3.2990882083911526,17.774130583536518,88
hydrogen_production,Nuclear Costs,4.344367462056232,14.206475835760486,84
hydrogen_production,Nuclear Potential,2.3827578901262307,11.032186170607266,84
hydrogen_production,Hydrogen Import Potential,25.44930024115458,60.868836117733075,86
hydrogen_production,Hydrogen Import Price,40.36700185398108,67.27951479588872,111
hydrogen_production,Biomass Import Potential,25.038303345216402,48.32724538587838,103
hydrogen_production,Biomass Import Price,23.455158675778243,41.70932348853456,95
hydrogen_production,Ammonia Import Potential,20.077828515208783,48.995359569280865,94
hydrogen_production,Ammonia Import Price,12.895576285594913,39.56132397019512,90
hydrogen_production,CCS potential,16.15335568785132,35.442754330903206,83
hydrogen_production,Flexibility Costs,4.757130975865228,19.886371858168076,81
hydrogen_production,LNG Price,4.967921332823026,14.559569109181183,125
hydrogen_production,Electricity Trade Price,3.3128446280702337,14.022731779271055,123
hydrogen_production,Weather Conditions,23.898700200568797,56.83815844580033,116
hydrogen_production,Electricity Trade Ratio,13.880768616878711,41.79745009547634,87
hydrogen_production,Electricity Trade Volume,10.3183243775692,20.346754315651374,95
hydrogen_production,WACC,14.585201673524818,31.58926934713405,103
hydrogen_production,Bunker Emission Reduction,20.524521504349664,34.56527480430843,83
hydrogen_production,End-of-Life Emission Reduction,35.87019153226388,59.02280240161669,89
synfuel_production,CO2 Cap,3.682229645014256,10.402517839999343,103
synfuel_production,Buildings demand,1.5536816677518408,4.631287385500675,79
synfuel_production,Steel Production,0.8308123435345564,2.3349326760332723,86
synfuel_production,Chemical Production,6.793362531815952,15.923481977095292,97
synfuel_production,Passenger Cars,0.09437304364863804,0.2755092551902547,94
synfuel_production,Bunker aviation,8.036061766983973,12.112384355839882,98
synfuel_production,Bunker navigation,3.902803577972992,10.436344925059487,102
synfuel_production,Agriculture neGHG CH4,1.1091349941343884,3.9175376024535633,101
synfuel_production,Agriculture neGHG N2O,0.6616710385080938,1.8932032580059668,105
synfuel_production,Wind offshore Costs,0.8849886682471536,2.837027101189286,104
synfuel_production,Wind offshore Potential,1.7862251022705302,7.130048591825028,85
synfuel_production,Solar PV Costs,0.34451715445467057,1.2261987879161513,97
synfuel_production,Solar PV Potential,0.18994285329625196,0.9391063192897581,88
synfuel_production,Nuclear Costs,1.533259020601559,8.010413876213173,84
synfuel_production,Nuclear Potential,0.3010455917023555,1.6439625626937902,84
synfuel_production,Hydrogen Import Potential,2.449278520272885,16.225535192501674,86
synfuel_production,Hydrogen Import Price,5.004922305043491,15.740873319109253,111
synfuel_production,Biomass Import Potential,7.159170319884834,17.482092110965407,103
synfuel_production,Biomass Import Price,18.09172843238492,38.95283080295415,95
synfuel_production,Ammonia Import Potential,10.434085148335946,23.025263689482724,94
synfuel_production,Ammonia Import Price,2.7963723457274967,12.85644804671982,90
synfuel_production,CCS potential,5.868695936675407,15.164906493157128,83
synfuel_production,Flexibility Costs,0.053465660582117575,0.4416364527898259,81
synfuel_production,LNG Price,4.667583480648736,14.823022332758615,125
synfuel_production,Electricity Trade Price,0.6385665347880383,2.9603527396240636,123
synfuel_production,Weather Conditions,3.5377557225150573,11.902767023424172,116
synfuel_production,Electricity Trade Ratio,3.671927820739158,9.98223394963676,87
synfuel_production,Electricity Trade Volume,4.378212343530854,11.123310803870263,95
synfuel_production,WACC,5.243857515802909,15.319858088338492,103
synfuel_production,Bunker Emission Reduction,33.27896187907857,40.17181424616392,83
synfuel_production,End-of-Life Emission Reduction,21.363433502497667,46.17845987889403,89
unserved_energy,CO2 Cap,0.028391214762901185,0.23229557369337825,103
unserved_energy,Buildings demand,0.009669986263639704,0.017887797487714716,79
unserved_energy,Steel Production,0.0022042168199718705,0.011624527315742691,86
unserved_energy,Chemical Production,2.839206116547608,19.627726685829096,97
unserved_energy,Passenger Cars,0.000745804184020058,0.0016202967327282906,94
unserved_energy,Bunker aviation,0.34003228045709766,3.3406344266900807,98
unserved_energy,Bunker navigation,0.006861476226381703,0.020994756780779274,102
unserved_energy,Agriculture neGHG CH4,0.5022286079649575,5.020344892435852,101
unserved_energy,Agriculture neGHG N2O,0.0015261634490004764,0.006727576859039789,105
unserved_energy,Wind offshore Costs,0.0066351882877754426,0.014066650339821792,104
unserved_energy,Wind offshore Potential,0.007576889217936554,0.030068411624692655,85
unserved_energy,Solar PV Costs,0.0027152780336748093,0.006523410131984516,97
unserved_energy,Solar PV Potential,0.2835080619554924,2.644113025092751,88
unserved_energy,Nuclear Costs,0.0042827380635532845,0.01333016631352161,84
unserved_energy,Nuclear Potential,0.003806315684931661,0.01264476547507065,84
unserved_energy,Hydrogen Import Potential,2.0478774850256043,16.08984550131749,86
unserved_energy,Hydrogen Import Price,0.006774326269457232,0.02314223702396061,111
unserved_energy,Biomass Import Potential,1.7607665960887176,17.74891142232547,103
unserved_energy,Biomass Import Price,0.009760827203365956,0.023838493344109195,95
unserved_energy,Ammonia Import Potential,0.007740369192301784,0.01795724313819129,94
unserved_energy,Ammonia Import Price,0.006604831430472617,0.017377448987772062,90
unserved_energy,CCS potential,0.6750595471583616,6.05658740961539,83
unserved_energy,Flexibility Costs,0.0066969346108953845,0.015666626218661023,81
unserved_energy,LNG Price,0.0009898119735980333,0.005306929002373196,125
unserved_energy,Electricity Trade Price,0.006776917746512251,0.017465986437268398,123
unserved_energy,Weather Conditions,0.9574909174591262,7.079786020576457,116
unserved_energy,Electricity Trade Ratio,0.016506614376833515,0.02851172908394194,87
unserved_energy,Electricity Trade Volume,1.1607652021792672,8.556790961981822,95
unserved_energy,WACC,0.011234722455783547,0.03363325846990638,103
unserved_energy,Bunker Emission Reduction,0.008887318010387836,0.027208863040232394,83
unserved_energy,End-of-Life Emission Reduction,1.1909305773940124,11.17094664867506,89
